observation_id,data_policy_licence,date_time,date_time_meaning,observation_duration,longitude,latitude,report_type,height_above_surface,observed_variable,units,observation_value,value_significance,platform_type,station_type,primary_station_id,station_name,quality_flag,source_id
USC00374266-2-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,279.94,Minimum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,299.5,Maximum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,286.13,Minimum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,299.87,Maximum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,288.11,Minimum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,299.15,Maximum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,287.6,Minimum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,295.11,Maximum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,282.78,Minimum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,290.38,Maximum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,279.29,Minimum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,283.67,Maximum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,272.37,Minimum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,279.17,Maximum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00374266-2-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-71.543,41.49,CLIMAT,2.0,air_temperature,K,268.85,Minimum value over indicated period,,Land station,USC00374266,RI KINGSTON HCN,Passed,162
USC00375110-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,265.44,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,278.25,Maximum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,271.23,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,284.9,Maximum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,275.25,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,290.12,Maximum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,281.12,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,297.33,Maximum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,287.83,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,298.84,Maximum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,290.06,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,297.31,Maximum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,289.0,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,293.99,Maximum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,284.91,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,288.71,Maximum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,280.74,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,283.45,Maximum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,273.75,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,279.22,Maximum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375110-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-71.467,41.433,CLIMAT,2.0,air_temperature,K,270.2,Minimum value over indicated period,,Land station,USC00375110,RI NARRAGANSETT PIER,Passed,162
USC00375210-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-71.3,41.533,CLIMAT,2.0,air_temperature,K,278.01,Maximum value over indicated period,,Land station,USC00375210,RI NEWPORT,Passed,162
USC00375210-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-71.3,41.533,CLIMAT,2.0,air_temperature,K,265.61,Minimum value over indicated period,,Land station,USC00375210,RI NEWPORT,Passed,162
USC00375210-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-71.3,41.533,CLIMAT,2.0,air_temperature,K,275.14,Maximum value over indicated period,,Land station,USC00375210,RI NEWPORT,Passed,162
USC00375210-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-71.3,41.533,CLIMAT,2.0,air_temperature,K,264.84,Minimum value over indicated period,,Land station,USC00375210,RI NEWPORT,Passed,162
USC00375210-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.3,41.533,CLIMAT,2.0,air_temperature,K,293.23,Maximum value over indicated period,,Land station,USC00375210,RI NEWPORT,Passed,162
USC00375210-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.3,41.533,CLIMAT,2.0,air_temperature,K,279.28,Minimum value over indicated period,,Land station,USC00375210,RI NEWPORT,Passed,162
USC00375882-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,277.5,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,266.74,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,274.82,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,267.28,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,279.15,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,272.46,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,288.52,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,278.07,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,294.24,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,283.85,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,299.74,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,290.52,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,299.84,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,293.13,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,299.62,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,290.0,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,294.71,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,285.0,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,290.64,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,281.65,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,283.65,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,275.05,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,278.11,Maximum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00375882-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-71.367,41.867,CLIMAT,2.0,air_temperature,K,269.26,Minimum value over indicated period,,Land station,USC00375882,RI PAWTUCKET,Passed,162
USC00376710-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,277.06,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,267.4,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,273.59,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,266.84,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,279.06,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,271.7,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,288.49,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,277.83,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,294.66,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,283.52,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,301.29,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,289.94,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,302.43,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,291.91,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,300.61,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,290.26,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,295.33,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,285.66,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,289.76,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,281.75,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,282.84,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,275.37,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,279.17,Maximum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376710-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-71.417,41.833,CLIMAT,2.0,air_temperature,K,271.78,Minimum value over indicated period,,Land station,USC00376710,RI PROVIDENCE (1),Passed,162
USC00376712-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,276.43,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,266.35,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,272.67,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,265.4,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,277.92,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,270.75,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,287.56,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,276.03,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,293.44,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,281.91,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,299.94,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,288.41,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,300.51,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,290.57,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,299.04,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,288.99,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,294.54,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,284.89,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,289.68,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,280.94,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,282.56,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,274.36,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,278.66,Maximum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00376712-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-71.4,41.833,CLIMAT,2.0,air_temperature,K,270.45,Minimum value over indicated period,,Land station,USC00376712,RI PROVIDENCE (2),Passed,162
USC00380124-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-81.3,33.383,CLIMAT,2.0,air_temperature,K,280.63,Maximum value over indicated period,,Land station,USC00380124,SC ALLENDALE,Passed,162
USC00380124-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-81.3,33.383,CLIMAT,2.0,air_temperature,K,268.93,Minimum value over indicated period,,Land station,USC00380124,SC ALLENDALE,Passed,162
USC00380124-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-81.3,33.383,CLIMAT,2.0,air_temperature,K,294.08,Maximum value over indicated period,,Land station,USC00380124,SC ALLENDALE,Passed,162
USC00380124-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-81.3,33.383,CLIMAT,2.0,air_temperature,K,281.38,Minimum value over indicated period,,Land station,USC00380124,SC ALLENDALE,Passed,162
