Station_id,primary_station_id_2,primary_station_id_3,record_number,data_policy_licence,region,sub_region,elevation,Station_name,source,,
USI0000KMKG,ICAOKMKG-7-223,USI0000KMKG-223,4,0,231,4,191,MI MUSKEGON CO 72636,223,,
USI0000KMKG,ICAOKMKG-6-223,USI0000KMKG-223,5,0,231,4,191,MI MUSKEGON CO 72636,223,,
USI0000KMKG,ICAOKMKG-5-223,USI0000KMKG-223,6,0,231,4,191,MI MUSKEGON CO 72636,223,,
USI0000KMKG,ICAOKMKG-4-223,USI0000KMKG-223,7,0,231,4,191,MI MUSKEGON CO 72636,223,,
USI0000KMKG,ICAOKMKG-3-223,USI0000KMKG-223,8,0,231,4,191,MI MUSKEGON CO 72636,223,,
USI0000KMKG,ICAOKMKG-2-223,USI0000KMKG-223,9,0,231,4,191,MI MUSKEGON CO 72636,223,,
USI0000KMKG,ICAOKMKG-1-223,USI0000KMKG-223,10,0,231,4,191,MI MUSKEGON CO 72636,223,,
USI0000KMKG,ICAOKMKG-8-223,USI0000KMKG-223,11,0,231,4,191,MI MUSKEGON CO 72636,223,,
USI0000KMKJ,ICAOKMKJ-3-223,USI0000KMKJ-223,1,0,231,4,780,VA MOUNTAIN EMPIRE,223,,
USI0000KMKJ,ICAOKMKJ-2-223,USI0000KMKJ-223,2,0,231,4,780,VA MOUNTAIN EMPIRE,223,,
USI0000KMKJ,ICAOKMKJ-1-223,USI0000KMKJ-223,3,0,231,4,780,VA MOUNTAIN EMPIRE,223,,
USI0000KMKL,ICAOKMKL-6-223,USI0000KMKL-223,3,0,231,4,132,TN MC KELLAR SIPES RGNL,223,,
USI0000KMKL,ICAOKMKL-5-223,USI0000KMKL-223,4,0,231,4,132,TN MC KELLAR SIPES RGNL,223,,
USI0000KMKL,ICAOKMKL-4-223,USI0000KMKL-223,5,0,231,4,132,TN MC KELLAR SIPES RGNL,223,,
USI0000KMKL,ICAOKMKL-3-223,USI0000KMKL-223,6,0,231,4,132,TN MC KELLAR SIPES RGNL,223,,
USI0000KMKL,ICAOKMKL-2-223,USI0000KMKL-223,7,0,231,4,132,TN MC KELLAR SIPES RGNL,223,,
USI0000KMKL,ICAOKMKL-1-223,USI0000KMKL-223,8,0,231,4,132,TN MC KELLAR SIPES RGNL,223,,
USI0000KMKL,ICAOKMKL-7-223,USI0000KMKL-223,9,0,231,4,132,TN MC KELLAR SIPES RGNL,223,,
USI0000KMKN,ICAOKMKN-3-223,USI0000KMKN-223,1,0,231,4,423,TX COMANCHE CO CITY,223,,
USI0000KMKN,ICAOKMKN-2-223,USI0000KMKN-223,2,0,231,4,423,TX COMANCHE CO CITY,223,,
USI0000KMKN,ICAOKMKN-1-223,USI0000KMKN-223,3,0,231,4,423,TX COMANCHE CO CITY,223,,
USI0000KMKO,ICAOKMKO-5-223,USI0000KMKO-223,1,0,231,4,186,OK DAVIS FLD,223,,
USI0000KMKO,ICAOKMKO-4-223,USI0000KMKO-223,2,0,231,4,186,OK DAVIS FLD,223,,
USI0000KMKO,ICAOKMKO-3-223,USI0000KMKO-223,3,0,231,4,186,OK DAVIS FLD,223,,
USI0000KMKO,ICAOKMKO-2-223,USI0000KMKO-223,4,0,231,4,186,OK DAVIS FLD,223,,
USI0000KMKO,ICAOKMKO-1-223,USI0000KMKO-223,5,0,231,4,186,OK DAVIS FLD,223,,
USI0000KMKO,ICAOKMKO-6-223,USI0000KMKO-223,6,0,231,4,186,OK DAVIS FLD,223,,
USI0000KMKS,ICAOKMKS-2-223,USI0000KMKS-223,1,0,231,4,22,SC MONCKS CORNER,223,,
USI0000KMKS,ICAOKMKS-1-223,USI0000KMKS-223,2,0,231,4,22,SC MONCKS CORNER,223,,
USI0000KMKY,ICAOKMKY-2-223,USI0000KMKY-223,1,0,231,4,2,FL MARCO ISLAND,223,,
USI0000KMKY,ICAOKMKY-1-223,USI0000KMKY-223,2,0,231,4,2,FL MARCO ISLAND,223,,
USI0000KMLB,ICAOKMLB-4-223,USI0000KMLB-223,3,0,231,4,10,FL MELBOURNE INTL 72204,223,,
USI0000KMLB,ICAOKMLB-3-223,USI0000KMLB-223,4,0,231,4,10,FL MELBOURNE INTL 72204,223,,
USI0000KMLB,ICAOKMLB-2-223,USI0000KMLB-223,5,0,231,4,10,FL MELBOURNE INTL 72204,223,,
USI0000KMLB,ICAOKMLB-1-223,USI0000KMLB-223,6,0,231,4,10,FL MELBOURNE INTL 72204,223,,
USI0000KMLB,ICAOKMLB-5-223,USI0000KMLB-223,7,0,231,4,10,FL MELBOURNE INTL 72204,223,,
USI0000KMLC,ICAOKMLC-6-223,USI0000KMLC-223,4,0,231,4,235,OK MC ALESTER RGNL,223,,
USI0000KMLC,ICAOKMLC-5-223,USI0000KMLC-223,5,0,231,4,235,OK MC ALESTER RGNL,223,,
USI0000KMLC,ICAOKMLC-4-223,USI0000KMLC-223,6,0,231,4,235,OK MC ALESTER RGNL,223,,
USI0000KMLC,ICAOKMLC-3-223,USI0000KMLC-223,7,0,231,4,235,OK MC ALESTER RGNL,223,,
USI0000KMLC,ICAOKMLC-2-223,USI0000KMLC-223,8,0,231,4,235,OK MC ALESTER RGNL,223,,
USI0000KMLC,ICAOKMLC-1-223,USI0000KMLC-223,9,0,231,4,235,OK MC ALESTER RGNL,223,,
USI0000KMLC,ICAOKMLC-7-223,USI0000KMLC-223,10,0,231,4,235,OK MC ALESTER RGNL,223,,
USI0000KMLD,ICAOKMLD-4-223,USI0000KMLD-223,2,0,231,4,1372,ID MALAD CITY,223,,
USI0000KMLD,ICAOKMLD-3-223,USI0000KMLD-223,3,0,231,4,1372,ID MALAD CITY,223,,
USI0000KMLD,ICAOKMLD-2-223,USI0000KMLD-223,4,0,231,4,1372,ID MALAD CITY,223,,
USI0000KMLD,ICAOKMLD-1-223,USI0000KMLD-223,5,0,231,4,1372,ID MALAD CITY,223,,
USI0000KMLE,ICAOKMLE-4-223,USI0000KMLE-223,1,0,231,4,320,NE MILLARD,223,,
USI0000KMLE,ICAOKMLE-3-223,USI0000KMLE-223,2,0,231,4,320,NE MILLARD,223,,
USI0000KMLE,ICAOKMLE-2-223,USI0000KMLE-223,3,0,231,4,320,NE MILLARD,223,,
USI0000KMLE,ICAOKMLE-1-223,USI0000KMLE-223,4,0,231,4,320,NE MILLARD,223,,
USI0000KMLI,ICAOKMLI-7-223,USI0000KMLI-223,4,0,231,4,180,IL QUAD CITY INTL 72544,223,,
USI0000KMLI,ICAOKMLI-6-223,USI0000KMLI-223,5,0,231,4,180,IL QUAD CITY INTL 72544,223,,
USI0000KMLI,ICAOKMLI-5-223,USI0000KMLI-223,6,0,231,4,180,IL QUAD CITY INTL 72544,223,,
USI0000KMLI,ICAOKMLI-4-223,USI0000KMLI-223,7,0,231,4,180,IL QUAD CITY INTL 72544,223,,
USI0000KMLI,ICAOKMLI-3-223,USI0000KMLI-223,8,0,231,4,180,IL QUAD CITY INTL 72544,223,,
USI0000KMLI,ICAOKMLI-2-223,USI0000KMLI-223,9,0,231,4,180,IL QUAD CITY INTL 72544,223,,
USI0000KMLI,ICAOKMLI-1-223,USI0000KMLI-223,10,0,231,4,180,IL QUAD CITY INTL 72544,223,,
USI0000KMLI,ICAOKMLI-8-223,USI0000KMLI-223,11,0,231,4,180,IL QUAD CITY INTL 72544,223,,
USI0000KMLJ,ICAOKMLJ-5-223,USI0000KMLJ-223,1,0,231,4,117,GA BALDWIN CO,223,,
USI0000KMLJ,ICAOKMLJ-4-223,USI0000KMLJ-223,2,0,231,4,117,GA BALDWIN CO,223,,
USI0000KMLJ,ICAOKMLJ-3-223,USI0000KMLJ-223,3,0,231,4,117,GA BALDWIN CO,223,,
USI0000KMLJ,ICAOKMLJ-2-223,USI0000KMLJ-223,4,0,231,4,117,GA BALDWIN CO,223,,
USI0000KMLJ,ICAOKMLJ-1-223,USI0000KMLJ-223,5,0,231,4,117,GA BALDWIN CO,223,,
USI0000KMLP,ICAOKMLP-3-223,USI0000KMLP-223,2,0,231,4,1829,ID MULLAN PASS VOR,223,,
USI0000KMLP,ICAOKMLP-2-223,USI0000KMLP-223,3,0,231,4,1829,ID MULLAN PASS VOR,223,,
USI0000KMLP,ICAOKMLP-1-223,USI0000KMLP-223,4,0,231,4,1829,ID MULLAN PASS VOR,223,,
USI0000KMLP,ICAOKMLP-4-223,USI0000KMLP-223,5,0,231,4,1829,ID MULLAN PASS VOR,223,,
USI0000KMLS,ICAOKMLS-6-223,USI0000KMLS-223,5,0,231,4,802,MT FRANK WILEY FLD 74230,223,,
USI0000KMLS,ICAOKMLS-5-223,USI0000KMLS-223,6,0,231,4,802,MT FRANK WILEY FLD 74230,223,,
USI0000KMLS,ICAOKMLS-4-223,USI0000KMLS-223,7,0,231,4,802,MT FRANK WILEY FLD 74230,223,,
USI0000KMLS,ICAOKMLS-3-223,USI0000KMLS-223,8,0,231,4,802,MT FRANK WILEY FLD 74230,223,,
USI0000KMLS,ICAOKMLS-2-223,USI0000KMLS-223,9,0,231,4,802,MT FRANK WILEY FLD 74230,223,,
USI0000KMLS,ICAOKMLS-1-223,USI0000KMLS-223,10,0,231,4,802,MT FRANK WILEY FLD 74230,223,,
USI0000KMLS,ICAOKMLS-7-223,USI0000KMLS-223,11,0,231,4,802,MT FRANK WILEY FLD 74230,223,,
USI0000KMLU,ICAOKMLU-9-223,USI0000KMLU-223,5,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMLU,ICAOKMLU-8-223,USI0000KMLU-223,6,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMLU,ICAOKMLU-7-223,USI0000KMLU-223,7,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMLU,ICAOKMLU-6-223,USI0000KMLU-223,8,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMLU,ICAOKMLU-5-223,USI0000KMLU-223,9,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMLU,ICAOKMLU-4-223,USI0000KMLU-223,10,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMLU,ICAOKMLU-3-223,USI0000KMLU-223,11,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMLU,ICAOKMLU-2-223,USI0000KMLU-223,12,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMLU,ICAOKMLU-10-223,USI0000KMLU-223,13,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMLU,ICAOKMLU-1-223,USI0000KMLU-223,14,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMLU,ICAOKMLU-11-223,USI0000KMLU-223,15,0,231,4,24,LA MONROE RGNL,223,,
USI0000KMMH,ICAOKMMH-7-223,USI0000KMMH-223,1,0,231,4,2173,CA MAMMOTH YOSEMITE,223,,
USI0000KMMH,ICAOKMMH-6-223,USI0000KMMH-223,2,0,231,4,2173,CA MAMMOTH YOSEMITE,223,,
USI0000KMMH,ICAOKMMH-5-223,USI0000KMMH-223,3,0,231,4,2173,CA MAMMOTH YOSEMITE,223,,
USI0000KMMH,ICAOKMMH-4-223,USI0000KMMH-223,4,0,231,4,2173,CA MAMMOTH YOSEMITE,223,,
USI0000KMMH,ICAOKMMH-3-223,USI0000KMMH-223,5,0,231,4,2173,CA MAMMOTH YOSEMITE,223,,
USI0000KMMH,ICAOKMMH-2-223,USI0000KMMH-223,6,0,231,4,2173,CA MAMMOTH YOSEMITE,223,,
USI0000KMMH,ICAOKMMH-1-223,USI0000KMMH-223,7,0,231,4,2173,CA MAMMOTH YOSEMITE,223,,
USI0000KMML,ICAOKMML-7-223,USI0000KMML-223,1,0,231,4,360,MN SOUTHWEST MINNESOTA RGNL MARSH,223,,
USI0000KMML,ICAOKMML-6-223,USI0000KMML-223,2,0,231,4,360,MN SOUTHWEST MINNESOTA RGNL MARSH,223,,
USI0000KMML,ICAOKMML-5-223,USI0000KMML-223,3,0,231,4,360,MN SOUTHWEST MINNESOTA RGNL MARSH,223,,
USI0000KMML,ICAOKMML-4-223,USI0000KMML-223,4,0,231,4,360,MN SOUTHWEST MINNESOTA RGNL MARSH,223,,
USI0000KMML,ICAOKMML-3-223,USI0000KMML-223,5,0,231,4,360,MN SOUTHWEST MINNESOTA RGNL MARSH,223,,
USI0000KMML,ICAOKMML-2-223,USI0000KMML-223,6,0,231,4,360,MN SOUTHWEST MINNESOTA RGNL MARSH,223,,
USI0000KMML,ICAOKMML-1-223,USI0000KMML-223,7,0,231,4,360,MN SOUTHWEST MINNESOTA RGNL MARSH,223,,
USI0000KMMT,ICAOKMMT-5-223,USI0000KMMT-223,1,0,231,4,77,SC MC ENTIRE JNGB,223,,
USI0000KMMT,ICAOKMMT-4-223,USI0000KMMT-223,2,0,231,4,77,SC MC ENTIRE JNGB,223,,
USI0000KMMT,ICAOKMMT-3-223,USI0000KMMT-223,3,0,231,4,77,SC MC ENTIRE JNGB,223,,
USI0000KMMT,ICAOKMMT-2-223,USI0000KMMT-223,4,0,231,4,77,SC MC ENTIRE JNGB,223,,
USI0000KMMT,ICAOKMMT-1-223,USI0000KMMT-223,5,0,231,4,77,SC MC ENTIRE JNGB,223,,
USI0000KMMU,ICAOKMMU-7-223,USI0000KMMU-223,1,0,231,4,57,NJ MORRISTOWN MUNI,223,,
USI0000KMMU,ICAOKMMU-6-223,USI0000KMMU-223,2,0,231,4,57,NJ MORRISTOWN MUNI,223,,
USI0000KMMU,ICAOKMMU-5-223,USI0000KMMU-223,3,0,231,4,57,NJ MORRISTOWN MUNI,223,,
USI0000KMMU,ICAOKMMU-4-223,USI0000KMMU-223,4,0,231,4,57,NJ MORRISTOWN MUNI,223,,
USI0000KMMU,ICAOKMMU-3-223,USI0000KMMU-223,5,0,231,4,57,NJ MORRISTOWN MUNI,223,,
USI0000KMMU,ICAOKMMU-2-223,USI0000KMMU-223,6,0,231,4,57,NJ MORRISTOWN MUNI,223,,
USI0000KMMU,ICAOKMMU-1-223,USI0000KMMU-223,7,0,231,4,57,NJ MORRISTOWN MUNI,223,,
USI0000KMMV,ICAOKMMV-7-223,USI0000KMMV-223,1,0,231,4,50,OR MC MINNVILLE MUNI,223,,
USI0000KMMV,ICAOKMMV-6-223,USI0000KMMV-223,2,0,231,4,50,OR MC MINNVILLE MUNI,223,,
USI0000KMMV,ICAOKMMV-5-223,USI0000KMMV-223,3,0,231,4,50,OR MC MINNVILLE MUNI,223,,
USI0000KMMV,ICAOKMMV-4-223,USI0000KMMV-223,4,0,231,4,50,OR MC MINNVILLE MUNI,223,,
USI0000KMMV,ICAOKMMV-3-223,USI0000KMMV-223,5,0,231,4,50,OR MC MINNVILLE MUNI,223,,
USI0000KMMV,ICAOKMMV-2-223,USI0000KMMV-223,6,0,231,4,50,OR MC MINNVILLE MUNI,223,,
USI0000KMMV,ICAOKMMV-1-223,USI0000KMMV-223,7,0,231,4,50,OR MC MINNVILLE MUNI,223,,
USI0000KMMV,ICAOKMMV-8-223,USI0000KMMV-223,8,0,231,4,50,OR MC MINNVILLE MUNI,223,,
USI0000KMNE,ICAOKMNE-2-223,USI0000KMNE-223,1,0,231,4,85,LA MINDEN-WEBSTER AIRPORT,223,,
USI0000KMNE,ICAOKMNE-1-223,USI0000KMNE-223,2,0,231,4,85,LA MINDEN-WEBSTER AIRPORT,223,,
USI0000KMNH,ICAOKMNH-4-223,USI0000KMNH-223,1,0,231,4,2125,CO ELBERT MOUNTAIN MONUMENT PASS,223,,
USI0000KMNH,ICAOKMNH-3-223,USI0000KMNH-223,2,0,231,4,2125,CO ELBERT MOUNTAIN MONUMENT PASS,223,,
USI0000KMNH,ICAOKMNH-2-223,USI0000KMNH-223,3,0,231,4,2125,CO ELBERT MOUNTAIN MONUMENT PASS,223,,
USI0000KMNH,ICAOKMNH-1-223,USI0000KMNH-223,4,0,231,4,2125,CO ELBERT MOUNTAIN MONUMENT PASS,223,,
USI0000KMNI,ICAOKMNI-4-223,USI0000KMNI-223,1,0,231,4,31,SC SANTEE COOPER RGNL,223,,
USI0000KMNI,ICAOKMNI-3-223,USI0000KMNI-223,2,0,231,4,31,SC SANTEE COOPER RGNL,223,,
USI0000KMNI,ICAOKMNI-2-223,USI0000KMNI-223,3,0,231,4,31,SC SANTEE COOPER RGNL,223,,
USI0000KMNI,ICAOKMNI-1-223,USI0000KMNI-223,4,0,231,4,31,SC SANTEE COOPER RGNL,223,,
USI0000KMNM,ICAOKMNM-5-223,USI0000KMNM-223,1,0,231,4,190,MI MENOMINEE MARINETTE TWIN CO,223,,
USI0000KMNM,ICAOKMNM-4-223,USI0000KMNM-223,2,0,231,4,190,MI MENOMINEE MARINETTE TWIN CO,223,,
USI0000KMNM,ICAOKMNM-3-223,USI0000KMNM-223,3,0,231,4,190,MI MENOMINEE MARINETTE TWIN CO,223,,
USI0000KMNM,ICAOKMNM-2-223,USI0000KMNM-223,4,0,231,4,190,MI MENOMINEE MARINETTE TWIN CO,223,,
USI0000KMNM,ICAOKMNM-1-223,USI0000KMNM-223,5,0,231,4,190,MI MENOMINEE MARINETTE TWIN CO,223,,
USI0000KMNZ,ICAOKMNZ-3-223,USI0000KMNZ-223,1,0,231,4,396,TX HAMILTON MUNI,223,,
USI0000KMNZ,ICAOKMNZ-2-223,USI0000KMNZ-223,2,0,231,4,396,TX HAMILTON MUNI,223,,
USI0000KMNZ,ICAOKMNZ-1-223,USI0000KMNZ-223,3,0,231,4,396,TX HAMILTON MUNI,223,,
USI0000KMOB,ICAOKMOB-7-223,USI0000KMOB-223,4,0,231,4,67,AL MOBILE RGNL 72223,223,,
USI0000KMOB,ICAOKMOB-6-223,USI0000KMOB-223,5,0,231,4,67,AL MOBILE RGNL 72223,223,,
USI0000KMOB,ICAOKMOB-5-223,USI0000KMOB-223,6,0,231,4,67,AL MOBILE RGNL 72223,223,,
USI0000KMOB,ICAOKMOB-4-223,USI0000KMOB-223,7,0,231,4,67,AL MOBILE RGNL 72223,223,,
USI0000KMOB,ICAOKMOB-3-223,USI0000KMOB-223,8,0,231,4,67,AL MOBILE RGNL 72223,223,,
USI0000KMOB,ICAOKMOB-2-223,USI0000KMOB-223,9,0,231,4,67,AL MOBILE RGNL 72223,223,,
USI0000KMOB,ICAOKMOB-1-223,USI0000KMOB-223,10,0,231,4,67,AL MOBILE RGNL 72223,223,,
USI0000KMOB,ICAOKMOB-9-223,USI0000KMOB-223,11,0,231,4,67,AL MOBILE RGNL 72223,223,,
USI0000KMOP,ICAOKMOP-4-223,USI0000KMOP-223,1,0,231,4,230,MI MOUNT PLEASANT MUNI,223,,
USI0000KMOP,ICAOKMOP-3-223,USI0000KMOP-223,2,0,231,4,230,MI MOUNT PLEASANT MUNI,223,,
USI0000KMOP,ICAOKMOP-2-223,USI0000KMOP-223,3,0,231,4,230,MI MOUNT PLEASANT MUNI,223,,
USI0000KMOP,ICAOKMOP-1-223,USI0000KMOP-223,4,0,231,4,230,MI MOUNT PLEASANT MUNI,223,,
USI0000KMOT,ICAOKMOT-8-223,USI0000KMOT-223,3,0,231,4,523,ND MINOT INTL,223,,
USI0000KMOT,ICAOKMOT-7-223,USI0000KMOT-223,4,0,231,4,523,ND MINOT INTL,223,,
USI0000KMOT,ICAOKMOT-6-223,USI0000KMOT-223,5,0,231,4,523,ND MINOT INTL,223,,
USI0000KMOT,ICAOKMOT-5-223,USI0000KMOT-223,6,0,231,4,523,ND MINOT INTL,223,,
USI0000KMOT,ICAOKMOT-4-223,USI0000KMOT-223,7,0,231,4,523,ND MINOT INTL,223,,
USI0000KMOT,ICAOKMOT-3-223,USI0000KMOT-223,8,0,231,4,523,ND MINOT INTL,223,,
USI0000KMOT,ICAOKMOT-2-223,USI0000KMOT-223,9,0,231,4,523,ND MINOT INTL,223,,
USI0000KMOT,ICAOKMOT-1-223,USI0000KMOT-223,10,0,231,4,523,ND MINOT INTL,223,,
USI0000KMOT,ICAOKMOT-9-223,USI0000KMOT-223,11,0,231,4,523,ND MINOT INTL,223,,
USI0000KMOX,ICAOKMOX-6-223,USI0000KMOX-223,1,0,231,4,347,MN MORRIS MUNI,223,,
USI0000KMOX,ICAOKMOX-5-223,USI0000KMOX-223,2,0,231,4,347,MN MORRIS MUNI,223,,
USI0000KMOX,ICAOKMOX-4-223,USI0000KMOX-223,3,0,231,4,347,MN MORRIS MUNI,223,,
USI0000KMOX,ICAOKMOX-3-223,USI0000KMOX-223,4,0,231,4,347,MN MORRIS MUNI,223,,
USI0000KMOX,ICAOKMOX-2-223,USI0000KMOX-223,5,0,231,4,347,MN MORRIS MUNI,223,,
USI0000KMOX,ICAOKMOX-1-223,USI0000KMOX-223,6,0,231,4,347,MN MORRIS MUNI,223,,
USI0000KMPO,ICAOKMPO-5-223,USI0000KMPO-223,2,0,231,4,584,PA POCONO MOUNTAINS MUNI,223,,
USI0000KMPO,ICAOKMPO-4-223,USI0000KMPO-223,3,0,231,4,584,PA POCONO MOUNTAINS MUNI,223,,
USI0000KMPO,ICAOKMPO-3-223,USI0000KMPO-223,4,0,231,4,584,PA POCONO MOUNTAINS MUNI,223,,
USI0000KMPO,ICAOKMPO-2-223,USI0000KMPO-223,5,0,231,4,584,PA POCONO MOUNTAINS MUNI,223,,
USI0000KMPO,ICAOKMPO-1-223,USI0000KMPO-223,6,0,231,4,584,PA POCONO MOUNTAINS MUNI,223,,
USI0000KMPO,ICAOKMPO-6-223,USI0000KMPO-223,7,0,231,4,584,PA POCONO MOUNTAINS MUNI,223,,
USI0000KMPV,ICAOKMPV-5-223,USI0000KMPV-223,4,0,231,4,355,VT EDWARD F KNAPP STATE,223,,
USI0000KMPV,ICAOKMPV-4-223,USI0000KMPV-223,5,0,231,4,355,VT EDWARD F KNAPP STATE,223,,
USI0000KMPV,ICAOKMPV-3-223,USI0000KMPV-223,6,0,231,4,355,VT EDWARD F KNAPP STATE,223,,
USI0000KMPV,ICAOKMPV-2-223,USI0000KMPV-223,7,0,231,4,355,VT EDWARD F KNAPP STATE,223,,
USI0000KMPV,ICAOKMPV-1-223,USI0000KMPV-223,8,0,231,4,355,VT EDWARD F KNAPP STATE,223,,
USI0000KMPV,ICAOKMPV-6-223,USI0000KMPV-223,9,0,231,4,355,VT EDWARD F KNAPP STATE,223,,
USI0000KMPZ,ICAOKMPZ-3-223,USI0000KMPZ-223,1,0,231,4,224,IA MT PLEASANT MUNI,223,,
USI0000KMPZ,ICAOKMPZ-2-223,USI0000KMPZ-223,2,0,231,4,224,IA MT PLEASANT MUNI,223,,
USI0000KMPZ,ICAOKMPZ-1-223,USI0000KMPZ-223,3,0,231,4,224,IA MT PLEASANT MUNI,223,,
USI0000KMQB,ICAOKMQB-4-223,USI0000KMQB-223,1,0,231,4,216,IL MACOMB MUNI,223,,
USI0000KMQB,ICAOKMQB-3-223,USI0000KMQB-223,2,0,231,4,216,IL MACOMB MUNI,223,,
USI0000KMQB,ICAOKMQB-2-223,USI0000KMQB-223,3,0,231,4,216,IL MACOMB MUNI,223,,
USI0000KMQB,ICAOKMQB-1-223,USI0000KMQB-223,4,0,231,4,216,IL MACOMB MUNI,223,,
USI0000KMQE,ICAOKMQE-4-223,USI0000KMQE-223,2,0,231,4,192,MA EAST MILTON,223,,
USI0000KMQE,ICAOKMQE-3-223,USI0000KMQE-223,3,0,231,4,192,MA EAST MILTON,223,,
USI0000KMQE,ICAOKMQE-2-223,USI0000KMQE-223,4,0,231,4,192,MA EAST MILTON,223,,
USI0000KMQE,ICAOKMQE-1-223,USI0000KMQE-223,5,0,231,4,192,MA EAST MILTON,223,,
USI0000KMQI,ICAOKMQI-7-223,USI0000KMQI-223,2,0,0,4,4,NC DARE CO RGNL,223,,
USI0000KMQI,ICAOKMQI-6-223,USI0000KMQI-223,3,0,0,4,4,NC DARE CO RGNL,223,,
USI0000KMQI,ICAOKMQI-5-223,USI0000KMQI-223,4,0,0,4,4,NC DARE CO RGNL,223,,
USI0000KMQI,ICAOKMQI-4-223,USI0000KMQI-223,5,0,0,4,4,NC DARE CO RGNL,223,,
USI0000KMQI,ICAOKMQI-3-223,USI0000KMQI-223,6,0,0,4,4,NC DARE CO RGNL,223,,
USI0000KMQI,ICAOKMQI-2-223,USI0000KMQI-223,7,0,0,4,4,NC DARE CO RGNL,223,,
USI0000KMQI,ICAOKMQI-1-223,USI0000KMQI-223,8,0,0,4,4,NC DARE CO RGNL,223,,
USI0000KMQS,ICAOKMQS-2-223,USI0000KMQS-223,1,0,231,4,201,PA COATESVILLE/CARLSON AIRPORT,223,,
USI0000KMQS,ICAOKMQS-1-223,USI0000KMQS-223,2,0,231,4,201,PA COATESVILLE/CARLSON AIRPORT,223,,
USI0000KMQT,ICAOKMQT-7-223,USI0000KMQT-223,1,0,231,4,434,MI MARQUETTE CO ARPT 72743,223,,
USI0000KMQT,ICAOKMQT-6-223,USI0000KMQT-223,2,0,231,4,434,MI MARQUETTE CO ARPT 72743,223,,
USI0000KMQT,ICAOKMQT-5-223,USI0000KMQT-223,3,0,231,4,434,MI MARQUETTE CO ARPT 72743,223,,
USI0000KMQT,ICAOKMQT-4-223,USI0000KMQT-223,4,0,231,4,434,MI MARQUETTE CO ARPT 72743,223,,
USI0000KMQT,ICAOKMQT-3-223,USI0000KMQT-223,5,0,231,4,434,MI MARQUETTE CO ARPT 72743,223,,
USI0000KMQT,ICAOKMQT-2-223,USI0000KMQT-223,6,0,231,4,434,MI MARQUETTE CO ARPT 72743,223,,
USI0000KMQT,ICAOKMQT-1-223,USI0000KMQT-223,7,0,231,4,434,MI MARQUETTE CO ARPT 72743,223,,
USI0000KMQT,ICAOKMQT-8-223,USI0000KMQT-223,8,0,231,4,434,MI MARQUETTE CO ARPT 72743,223,,
USI0000KMQT,ICAOKMQT-9-223,USI0000KMQT-223,9,0,231,4,434,MI MARQUETTE CO ARPT 72743,223,,
USI0000KMQY,ICAOKMQY-9-223,USI0000KMQY-223,1,0,231,4,166,TN SMYRNA,223,,
USI0000KMQY,ICAOKMQY-8-223,USI0000KMQY-223,2,0,231,4,166,TN SMYRNA,223,,
USI0000KMQY,ICAOKMQY-7-223,USI0000KMQY-223,3,0,231,4,166,TN SMYRNA,223,,
USI0000KMQY,ICAOKMQY-6-223,USI0000KMQY-223,4,0,231,4,166,TN SMYRNA,223,,
USI0000KMQY,ICAOKMQY-5-223,USI0000KMQY-223,5,0,231,4,166,TN SMYRNA,223,,
USI0000KMQY,ICAOKMQY-4-223,USI0000KMQY-223,6,0,231,4,166,TN SMYRNA,223,,
USI0000KMQY,ICAOKMQY-3-223,USI0000KMQY-223,7,0,231,4,166,TN SMYRNA,223,,
USI0000KMQY,ICAOKMQY-2-223,USI0000KMQY-223,8,0,231,4,166,TN SMYRNA,223,,
USI0000KMQY,ICAOKMQY-10-223,USI0000KMQY-223,9,0,231,4,166,TN SMYRNA,223,,
USI0000KMQY,ICAOKMQY-1-223,USI0000KMQY-223,10,0,231,4,166,TN SMYRNA,223,,
USI0000KMRB,ICAOKMRB-7-223,USI0000KMRB-223,4,0,231,4,170,WV EASTERN WV RGNL SHEPHERD FLD,223,,
USI0000KMRB,ICAOKMRB-6-223,USI0000KMRB-223,5,0,231,4,170,WV EASTERN WV RGNL SHEPHERD FLD,223,,
USI0000KMRB,ICAOKMRB-5-223,USI0000KMRB-223,6,0,231,4,170,WV EASTERN WV RGNL SHEPHERD FLD,223,,
USI0000KMRB,ICAOKMRB-4-223,USI0000KMRB-223,7,0,231,4,170,WV EASTERN WV RGNL SHEPHERD FLD,223,,
USI0000KMRB,ICAOKMRB-3-223,USI0000KMRB-223,8,0,231,4,170,WV EASTERN WV RGNL SHEPHERD FLD,223,,
USI0000KMRB,ICAOKMRB-2-223,USI0000KMRB-223,9,0,231,4,170,WV EASTERN WV RGNL SHEPHERD FLD,223,,
USI0000KMRB,ICAOKMRB-1-223,USI0000KMRB-223,10,0,231,4,170,WV EASTERN WV RGNL SHEPHERD FLD,223,,
