primary_station_id_3,primary_station_id_2,station_id,record_number,station_name,longitude,latitude,height_of_station_above_sea_level,sub_region,region,data_policy_licence
US1MOHL0041-235-1,US1MOHL0041-235,US1MOHL0041,1,MO WEST PLAINS 1.5 NW,-91.881,36.758,313,231,4,0
US1MOHN0001-235-1,US1MOHN0001-235,US1MOHN0001,1,MO WINDSOR 7.1 SSW,-93.553,38.434,243.8,231,4,0
US1MOHN0008-235-1,US1MOHN0008-235,US1MOHN0008,1,MO MONTROSE 4.3 N,-93.974,38.321,235.9,231,4,0
US1MOHN0009-235-1,US1MOHN0009-235,US1MOHN0009,1,MO WINDSOR 4.2 SSE,-93.534,38.482,269.7,231,4,0
US1MOHN0010-235-1,US1MOHN0010-235,US1MOHN0010,1,MO MONTROSE 3.0 S,-93.982,38.216,261.2,231,4,0
US1MOHN0011-235-1,US1MOHN0011-235,US1MOHN0011,1,MO URICH 1.6 NNW,-94.01,38.482,251.2,231,4,0
US1MOHN0012-235-1,US1MOHN0012-235,US1MOHN0012,1,MO CLINTON 1.4 E,-93.743,38.368,233.5,231,4,0
US1MOHN0013-235-1,US1MOHN0013-235,US1MOHN0013,1,MO CALHOUN 6.9 SE,-93.527,38.404,256,231,4,0
US1MOHT0002-235-1,US1MOHT0002-235,US1MOHT0002,1,MO MOUND CITY 8.1 N,-95.239,40.254,290.2,231,4,0
US1MOHT0004-235-1,US1MOHT0004-235,US1MOHT0004,1,MO OREGON 1.3 ESE,-95.12,39.981,321.9,231,4,0
US1MOHT0005-235-1,US1MOHT0005-235,US1MOHT0005,1,MO MOUND CITY 7.9 N,-95.255,40.249,328.6,231,4,0
US1MOHT0006-235-1,US1MOHT0006-235,US1MOHT0006,1,MO FOREST CITY 6.9 N,-95.164,40.08,324.6,231,4,0
US1MOHW0002-235-1,US1MOHW0002-235,US1MOHW0002,1,MO NEW FRANKLIN 7.2 ESE,-92.61,38.996,231,231,4,0
US1MOHW0004-235-1,US1MOHW0004-235,US1MOHW0004,1,MO NEW FRANKLIN 0.3 W,-92.746,39.018,198.4,231,4,0
US1MOHW0005-235-1,US1MOHW0005-235,US1MOHW0005,1,MO GLASGOW 0.4 W,-92.846,39.227,214.3,231,4,0
US1MOJC0001-235-1,US1MOJC0001-235,US1MOJC0001,1,MO UNITY VILLAGE 2.6 ESE,-94.356,38.939,286.5,231,4,0
US1MOJC0003-235-1,US1MOJC0003-235,US1MOJC0003,1,MO GRAIN VALLEY 0.4 SW,-94.213,39.003,242.9,231,4,0
US1MOJC0004-235-1,US1MOJC0004-235,US1MOJC0004,1,MO UNITY VILLAGE 2.9 NNE,-94.376,38.988,281,231,4,0
US1MOJC0009-235-1,US1MOJC0009-235,US1MOJC0009,1,MO BLUE SPRINGS 2.3 NW,-94.304,39.045,272.8,231,4,0
US1MOJC0012-235-1,US1MOJC0012-235,US1MOJC0012,1,MO RAYTOWN 2.0 N,-94.458,39.023,287.4,231,4,0
US1MOJC0013-235-1,US1MOJC0013-235,US1MOJC0013,1,MO LEE'S SUMMIT 1.4 W,-94.409,38.915,301.8,231,4,0
US1MOJC0017-235-1,US1MOJC0017-235,US1MOJC0017,1,MO LEE'S SUMMIT 1.7 NNE,-94.371,38.938,302.7,231,4,0
US1MOJC0018-235-1,US1MOJC0018-235,US1MOJC0018,1,MO KANSAS CITY 3.1 SSW,-94.575,39.081,285,231,4,0
US1MOJC0021-235-1,US1MOJC0021-235,US1MOJC0021,1,MO INDEPENDENCE 2.1 NW,-94.383,39.108,276.1,231,4,0
US1MOJC0024-235-1,US1MOJC0024-235,US1MOJC0024,1,MO INDEPENDENCE 1.2 SSE,-94.342,39.074,242.3,231,4,0
US1MOJC0028-235-1,US1MOJC0028-235,US1MOJC0028,1,MO KANSAS CITY 5.1 SE,-94.487,39.069,264.9,231,4,0
US1MOJC0030-235-1,US1MOJC0030-235,US1MOJC0030,1,MO RAYTOWN 1.3 NE,-94.45,39.01,277.1,231,4,0
US1MOJC0032-235-1,US1MOJC0032-235,US1MOJC0032,1,MO OAK GROVE 1.4 S,-94.125,38.984,268.8,231,4,0
US1MOJC0035-235-1,US1MOJC0035-235,US1MOJC0035,1,MO RAYTOWN 2.7 SSE,-94.443,38.959,248.1,231,4,0
US1MOJC0039-235-1,US1MOJC0039-235,US1MOJC0039,1,MO INDEPENDENCE 4.3 NW,-94.417,39.128,283.8,231,4,0
US1MOJC0042-235-1,US1MOJC0042-235,US1MOJC0042,1,MO LEE'S SUMMIT 1.4 WSW,-94.406,38.907,295.4,231,4,0
US1MOJC0044-235-1,US1MOJC0044-235,US1MOJC0044,1,MO BLUE SPRINGS 2.3 WNW,-94.311,39.04,270.1,231,4,0
US1MOJC0046-235-1,US1MOJC0046-235,US1MOJC0046,1,MO KANSAS CITY 3.0 SSW,-94.568,39.08,276.1,231,4,0
US1MOJC0047-235-1,US1MOJC0047-235,US1MOJC0047,1,MO RAYTOWN 2.4 SW,-94.495,38.969,314.6,231,4,0
US1MOJC0050-235-1,US1MOJC0050-235,US1MOJC0050,1,MO KANSAS CITY 8.0 SSW,-94.589,39.01,293.5,231,4,0
US1MOJF0005-235-1,US1MOJF0005-235,US1MOJF0005,1,MO PACIFIC 3.0 SSE,-90.73,38.439,185,231,4,0
US1MOJF0007-235-1,US1MOJF0007-235,US1MOJF0007,1,MO HIGH RIDGE 0.6 NNE,-90.531,38.471,261.5,231,4,0
US1MOJF0009-235-1,US1MOJF0009-235,US1MOJF0009,1,MO BARNHART 0.9 SW,-90.416,38.325,182,231,4,0
US1MOJF0010-235-1,US1MOJF0010-235,US1MOJF0010,1,MO PEVELY 3.8 WSW,-90.459,38.262,150,231,4,0
US1MOJF0011-235-1,US1MOJF0011-235,US1MOJF0011,1,MO ARNOLD 1.1 SW,-90.38,38.416,144.5,231,4,0
US1MOJF0013-235-1,US1MOJF0013-235,US1MOJF0013,1,MO DITTMER 2.1 WSW,-90.722,38.321,214.9,231,4,0
US1MOJF0014-235-1,US1MOJF0014-235,US1MOJF0014,1,MO FESTUS 5.2 S,-90.419,38.148,191.7,231,4,0
US1MOJF0016-235-1,US1MOJF0016-235,US1MOJF0016,1,MO FESTUS 3.5 SSE,-90.377,38.177,147.8,231,4,0
US1MOJF0018-235-1,US1MOJF0018-235,US1MOJF0018,1,MO ARNOLD 0.5 E,-90.361,38.428,160.6,231,4,0
US1MOJF0021-235-1,US1MOJF0021-235,US1MOJF0021,1,MO CEDAR HILL 2.6 N,-90.641,38.393,152.4,231,4,0
US1MOJF0025-235-1,US1MOJF0025-235,US1MOJF0025,1,MO FENTON 4.1 S,-90.452,38.476,175,231,4,0
US1MOJH0001-235-1,US1MOJH0001-235,US1MOJH0001,1,MO HOLDEN 6.2 S,-93.987,38.623,263,231,4,0
US1MOJH0003-235-1,US1MOJH0003-235,US1MOJH0003,1,MO KINGSVILLE 0.2 SSE,-94.067,38.74,271.3,231,4,0
US1MOJH0005-235-1,US1MOJH0005-235,US1MOJH0005,1,MO ODESSA 6.7 SSW,-94,38.906,260,231,4,0
US1MOJH0006-235-1,US1MOJH0006-235,US1MOJH0006,1,MO KINGSVILLE 2.2 WSW,-94.107,38.731,278,231,4,0
US1MOJH0008-235-1,US1MOJH0008-235,US1MOJH0008,1,MO KINGSVILLE 6.7 NNW,-94.093,38.838,310,231,4,0
US1MOJH0011-235-1,US1MOJH0011-235,US1MOJH0011,1,MO WARRENSBURG 10.7 N,-93.736,38.915,261.5,231,4,0
US1MOJS0003-235-1,US1MOJS0003-235,US1MOJS0003,1,MO OAKLAND PARK 0.6 ESE,-94.463,37.106,316.1,231,4,0
US1MOJS0008-235-1,US1MOJS0008-235,US1MOJS0008,1,MO CARTHAGE 0.8 S,-94.315,37.156,326.1,231,4,0
US1MOJS0010-235-1,US1MOJS0010-235,US1MOJS0010,1,MO CARL JUNCTION 3.4 WSW,-94.603,37.145,271,231,4,0
US1MOJS0013-235-1,US1MOJS0013-235,US1MOJS0013,1,MO CARL JUNCTION 1.6 E,-94.516,37.163,285.9,231,4,0
US1MOJS0016-235-1,US1MOJS0016-235,US1MOJS0016,1,MO CARTHAGE 3.8 SW,-94.358,37.125,305.7,231,4,0
US1MOJS0018-235-1,US1MOJS0018-235,US1MOJS0018,1,MO CARL JUNCTION 1.6 SE,-94.527,37.145,285,231,4,0
US1MOJS0019-235-1,US1MOJS0019-235,US1MOJS0019,1,MO SARCOXIE 1.0 W,-94.14,37.065,350.2,231,4,0
US1MOJS0027-235-1,US1MOJS0027-235,US1MOJS0027,1,MO SARCOXIE 11.4 NNE,-94.068,37.226,341.7,231,4,0
US1MOJS0030-235-1,US1MOJS0030-235,US1MOJS0030,1,MO CARTHAGE 4.5 E,-94.233,37.157,327.1,231,4,0
US1MOJS0034-235-1,US1MOJS0034-235,US1MOJS0034,1,MO JOPLIN 1.3 NW,-94.519,37.096,303,231,4,0
US1MOKN0001-235-1,US1MOKN0001-235,US1MOKN0001,1,MO NOVELTY 1.0 ENE,-92.191,40.019,247.5,231,4,0
US1MOKN0002-235-1,US1MOKN0002-235,US1MOKN0002,1,MO NOVELTY 3.5 NW,-92.25,40.052,258.5,231,4,0
US1MOKN0003-235-1,US1MOKN0003-235,US1MOKN0003,1,MO KNOX CITY 2.9 S,-92.014,40.101,229.2,231,4,0
US1MOLC0003-235-1,US1MOLC0003-235,US1MOLC0003,1,MO BOWLING GREEN 10.0 S,-91.161,39.197,223.4,231,4,0
US1MOLC0004-235-1,US1MOLC0004-235,US1MOLC0004,1,MO FOLEY 2.3 NW,-90.775,39.065,177.7,231,4,0
US1MOLD0001-235-1,US1MOLD0001-235,US1MOLD0001,1,MO LEBANON 7.5 WNW,-92.79,37.705,369.1,231,4,0
US1MOLD0008-235-1,US1MOLD0008-235,US1MOLD0008,1,MO PHILLIPSBURG 3.4 NE,-92.738,37.585,412.1,231,4,0
US1MOLD0013-235-1,US1MOLD0013-235,US1MOLD0013,1,MO ELDRIDGE 0.9 N,-92.746,37.815,343.2,231,4,0
US1MOLD0014-235-1,US1MOLD0014-235,US1MOLD0014,1,MO CONWAY 9.0 E,-92.66,37.503,393.2,231,4,0
US1MOLD0021-235-1,US1MOLD0021-235,US1MOLD0021,1,MO LEBANON 2.4 SE,-92.63,37.646,383.1,231,4,0
US1MOLD0022-235-1,US1MOLD0022-235,US1MOLD0022,1,MO LEBANON 2.4 E,-92.618,37.664,387.4,231,4,0
US1MOLD0023-235-1,US1MOLD0023-235,US1MOLD0023,1,MO LEBANON 0.6 N,-92.662,37.68,387.7,231,4,0
US1MOLD0026-235-1,US1MOLD0026-235,US1MOLD0026,1,MO PHILLIPSBURG 5.0 NW,-92.848,37.606,394.4,231,4,0
US1MOLD0028-235-1,US1MOLD0028-235,US1MOLD0028,1,MO LEBANON 9.8 WSW,-92.824,37.614,392,231,4,0
US1MOLD0029-235-1,US1MOLD0029-235,US1MOLD0029,1,MO LEBANON 6.3 N,-92.669,37.762,365.5,231,4,0
US1MOLF0001-235-1,US1MOLF0001-235,US1MOLF0001,1,MO ODESSA 5.5 SSE,-93.91,38.926,273.1,231,4,0
US1MOLF0004-235-1,US1MOLF0004-235,US1MOLF0004,1,MO HIGGINSVILLE 1.0 NNW,-93.731,39.078,245.4,231,4,0
US1MOLF0005-235-1,US1MOLF0005-235,US1MOLF0005,1,MO CONCORDIA 2.1 E,-93.529,38.99,222.8,231,4,0
US1MOLF0006-235-1,US1MOLF0006-235,US1MOLF0006,1,MO ODESSA 1.9 ENE,-93.921,39.007,272.2,231,4,0
US1MOLF0007-235-1,US1MOLF0007-235,US1MOLF0007,1,MO LEXINGTON 2.0 S,-93.878,39.153,271,231,4,0
US1MOLF0012-235-1,US1MOLF0012-235,US1MOLF0012,1,MO LEXINGTON 0.3 NW,-93.878,39.185,262.1,231,4,0
US1MOLF0013-235-1,US1MOLF0013-235,US1MOLF0013,1,MO LEXINGTON 0.0 ENE,-93.874,39.182,264,231,4,0
US1MOLF0014-235-1,US1MOLF0014-235,US1MOLF0014,1,MO EMMA 0.3 S,-93.495,38.973,230.7,231,4,0
US1MOLN0004-235-1,US1MOLN0004-235,US1MOLN0004,1,MO BROOKFIELD 3.7 NNE,-93.062,39.838,253.6,231,4,0
US1MOLN0005-235-1,US1MOLN0005-235,US1MOLN0005,1,MO PURDIN 6.4 E,-93.047,39.957,272.5,231,4,0
US1MOLN0006-235-1,US1MOLN0006-235,US1MOLN0006,1,MO BROOKFIELD 0.5 ESE,-93.068,39.783,228.3,231,4,0
US1MOLN0008-235-1,US1MOLN0008-235,US1MOLN0008,1,MO PURDIN 4.3 W,-93.248,39.948,253.3,231,4,0
US1MOLS0002-235-1,US1MOLS0002-235,US1MOLS0002,1,MO CANTON 0.3 E,-91.519,40.129,148.4,231,4,0
US1MOLV0001-235-1,US1MOLV0001-235,US1MOLV0001,1,MO CHILLICOTHE 0.9 WNW,-93.568,39.798,232.9,231,4,0
US1MOLV0002-235-1,US1MOLV0002-235,US1MOLV0002,1,MO CHILLICOTHE 0.8 WNW,-93.568,39.794,227.7,231,4,0
US1MOLW0003-235-1,US1MOLW0003-235,US1MOLW0003,1,MO AURORA 2.7 S,-93.719,36.931,445,231,4,0
US1MOLW0004-235-1,US1MOLW0004-235,US1MOLW0004,1,MO MILLER 6.2 WNW,-93.944,37.249,370.3,231,4,0
US1MOLW0005-235-1,US1MOLW0005-235,US1MOLW0005,1,MO HALLTOWN 1.6 SSE,-93.621,37.172,371.9,231,4,0
US1MOLW0009-235-1,US1MOLW0009-235,US1MOLW0009,1,MO MILLER 9.2 WNW,-94,37.253,346.3,231,4,0
US1MOLW0012-235-1,US1MOLW0012-235,US1MOLW0012,1,MO VERONA 4.0 WNW,-93.862,36.983,411.8,231,4,0
US1MOLW0013-235-1,US1MOLW0013-235,US1MOLW0013,1,MO MARIONVILLE 0.4 SW,-93.642,36.996,423.7,231,4,0
US1MOLW0016-235-1,US1MOLW0016-235,US1MOLW0016,1,MO HALLTOWN 4.7 WSW,-93.711,37.176,349,231,4,0
US1MOLW0025-235-1,US1MOLW0025-235,US1MOLW0025,1,MO MOUNT VERNON 0.2 E,-93.814,37.102,376.4,231,4,0
US1MOLW0028-235-1,US1MOLW0028-235,US1MOLW0028,1,MO MONETT 1.8 N,-93.93,36.947,414.2,231,4,0
US1MOLW0030-235-1,US1MOLW0030-235,US1MOLW0030,1,MO AURORA 1.2 WSW,-93.741,36.965,420,231,4,0
US1MOLW0031-235-1,US1MOLW0031-235,US1MOLW0031,1,MO MOUNT VERNON 3.6 E,-93.753,37.102,393.8,231,4,0
US1MOLW0036-235-1,US1MOLW0036-235,US1MOLW0036,1,MO MARIONVILLE 4.7 N,-93.634,37.068,435.3,231,4,0
US1MOLW0037-235-1,US1MOLW0037-235,US1MOLW0037,1,MO PIERCE CITY 5.0 NE,-93.951,37.007,401.4,231,4,0
US1MOMA0001-235-1,US1MOMA0001-235,US1MOMA0001,1,MO EWING 7.4 SW,-91.813,39.931,214,231,4,0
US1MOMA0003-235-1,US1MOMA0003-235,US1MOMA0003,1,MO PALMYRA 0.1 SSW,-91.526,39.795,200.9,231,4,0
US1MOMA0004-235-1,US1MOMA0004-235,US1MOMA0004,1,MO HANNIBAL 0.4 ENE,-91.377,39.709,197.8,231,4,0
US1MOMA0005-235-1,US1MOMA0005-235,US1MOMA0005,1,MO PALMYRA 4.5 NNW,-91.564,39.854,200.9,231,4,0
US1MOMA0007-235-1,US1MOMA0007-235,US1MOMA0007,1,MO MONROE CITY 0.3 NW,-91.737,39.658,224.6,231,4,0
US1MOMC0001-235-1,US1MOMC0001-235,US1MOMC0001,1,MO ETHEL 1.4 NW,-92.757,39.91,287.1,231,4,0
US1MOMC0002-235-1,US1MOMC0002-235,US1MOMC0002,1,MO MACON 4.6 NE,-92.414,39.79,240.8,231,4,0
US1MOMC0004-235-1,US1MOMC0004-235,US1MOMC0004,1,MO MACON 0.4 NNW,-92.474,39.744,267.6,231,4,0
US1MOMC0006-235-1,US1MOMC0006-235,US1MOMC0006,1,MO MACON 0.8 E,-92.456,39.739,256,231,4,0
US1MOMC0007-235-1,US1MOMC0007-235,US1MOMC0007,1,MO MACON 5.9 N,-92.474,39.825,272.8,231,4,0
US1MOMD0001-235-1,US1MOMD0001-235,US1MOMD0001,1,MO NOEL 3.8 NNE,-94.451,36.592,259.1,231,4,0
US1MOMD0002-235-1,US1MOMD0002-235,US1MOMD0002,1,MO NOEL 3.7 NNW,-94.508,36.595,324,231,4,0
US1MOMD0005-235-1,US1MOMD0005-235,US1MOMD0005,1,MO ANDERSON 6.8 W,-94.57,36.662,271.6,231,4,0
US1MOMD0006-235-1,US1MOMD0006-235,US1MOMD0006,1,MO GOODMAN 3.2 SSW,-94.431,36.695,332.8,231,4,0
US1MOMD0007-235-1,US1MOMD0007-235,US1MOMD0007,1,MO ANDERSON 4.2 W,-94.52,36.651,336.5,231,4,0
US1MOMD0009-235-1,US1MOMD0009-235,US1MOMD0009,1,MO PINEVILLE 7.5 ESE,-94.264,36.543,340.8,231,4,0
US1MOMD0010-235-1,US1MOMD0010-235,US1MOMD0010,1,MO ROCKY COMFORT 0.8 S,-94.088,36.734,406.9,231,4,0
US1MOME0001-235-1,US1MOME0001-235,US1MOME0001,1,MO MADISON 0.1 WNW,-92.214,39.474,249,231,4,0
US1MOME0004-235-1,US1MOME0004-235,US1MOME0004,1,MO SANTA FE 1.4 WNW,-91.841,39.379,211.2,231,4,0
US1MOME0005-235-1,US1MOME0005-235,US1MOME0005,1,MO PARIS 7.6 NW,-92.094,39.563,217.6,231,4,0
US1MOMG0003-235-1,US1MOMG0003-235,US1MOMG0003,1,MO GRAVOIS MILLS 3.7 SE,-92.779,38.269,201.5,231,4,0
US1MOMG0005-235-1,US1MOMG0005-235,US1MOMG0005,1,MO STOVER 2.3 NW,-93.024,38.462,325.8,231,4,0
US1MOMG0006-235-1,US1MOMG0006-235,US1MOMG0006,1,MO STOVER 3.2 SSE,-92.97,38.398,306,231,4,0
US1MOMG0007-235-1,US1MOMG0007-235,US1MOMG0007,1,MO VERSAILLES 2.7 E,-92.796,38.434,304.5,231,4,0
US1MOML0001-235-1,US1MOML0001-235,US1MOML0001,1,MO ELDON 3.8 NW,-92.631,38.386,271.9,231,4,0
US1MOML0002-235-1,US1MOML0002-235,US1MOML0002,1,MO IBERIA 6.6 NE,-92.199,38.148,255.1,231,4,0
US1MOML0003-235-1,US1MOML0003-235,US1MOML0003,1,MO ROCKY MOUNT 3.0 SE,-92.688,38.235,222.5,231,4,0
US1MOML0004-235-1,US1MOML0004-235,US1MOML0004,1,MO TUSCUMBIA 0.1 S,-92.46,38.234,210.6,231,4,0
US1MOMP0002-235-1,US1MOMP0002-235,US1MOMP0002,1,MO BERTRAND 0.5 W,-89.458,36.908,93.3,231,4,0
US1MOMR0001-235-1,US1MOMR0001-235,US1MOMR0001,1,MO MERCER 5.2 NE,-93.451,40.557,334.1,231,4,0
US1MOMR0002-235-1,US1MOMR0002-235,US1MOMR0002,1,MO PRINCETON 0.4 SE,-93.582,40.393,292.9,231,4,0
US1MOMS0001-235-1,US1MOMS0001-235,US1MOMS0001,1,MO BELLE 4.9 SSW,-91.742,38.217,291.1,231,4,0
US1MOMS0002-235-1,US1MOMS0002-235,US1MOMS0002,1,MO BELLE 4.4 SSE,-91.691,38.226,305.1,231,4,0
US1MOMS0003-235-1,US1MOMS0003-235,US1MOMS0003,1,MO DIXON 1.2 NE,-92.081,38.008,306.6,231,4,0
US1MOMS0006-235-1,US1MOMS0006-235,US1MOMS0006,1,MO DIXON 5.2 NE,-92.018,38.038,301.8,231,4,0
US1MOMT0001-235-1,US1MOMT0001-235,US1MOMT0001,1,MO CALIFORNIA 5.4 SSW,-92.603,38.558,264.9,231,4,0
US1MOMT0002-235-1,US1MOMT0002-235,US1MOMT0002,1,MO CALIFORNIA 0.1 NE,-92.566,38.633,271,231,4,0
US1MOMT0004-235-1,US1MOMT0004-235,US1MOMT0004,1,MO CALIFORNIA 4.1 NE,-92.508,38.668,239.9,231,4,0
US1MOMT0005-235-1,US1MOMT0005-235,US1MOMT0005,1,MO LUPUS 0.1 NE,-92.452,38.847,175.6,231,4,0
US1MOMT0006-235-1,US1MOMT0006-235,US1MOMT0006,1,MO JAMESTOWN 2.7 WNW,-92.524,38.78,255.4,231,4,0
US1MOMY0001-235-1,US1MOMY0001-235,US1MOMY0001,1,MO WELLSVILLE 2.4 NE,-91.531,39.093,246,231,4,0
US1MOMY0002-235-1,US1MOMY0002-235,US1MOMY0002,1,MO MIDDLETOWN 3.5 SW,-91.461,39.092,246.3,231,4,0
US1MOMY0003-235-1,US1MOMY0003-235,US1MOMY0003,1,MO RHINELAND 5.9 WNW,-91.617,38.753,275.5,231,4,0
US1MOMY0005-235-1,US1MOMY0005-235,US1MOMY0005,1,MO BELLFLOWER 3.8 NW,-91.392,39.05,224.9,231,4,0
US1MOMY0006-235-1,US1MOMY0006-235,US1MOMY0006,1,MO HIGH HILL 2.0 N,-91.369,38.904,257.6,231,4,0
US1MOND0002-235-1,US1MOND0002-235,US1MOND0002,1,MO CONCEPTION JUNCTION 0.3 SE,-94.687,40.266,317,231,4,0
US1MOND0003-235-1,US1MOND0003-235,US1MOND0003,1,MO ARKOE 1.5 W,-94.858,40.259,332.8,231,4,0
US1MOND0006-235-1,US1MOND0006-235,US1MOND0006,1,MO HOPKINS 3.9 WSW,-94.888,40.536,366.1,231,4,0
US1MOND0008-235-1,US1MOND0008-235,US1MOND0008,1,MO MARYVILLE 4.0 ESE,-94.799,40.328,339.9,231,4,0
US1MONM0001-235-1,US1MONM0001-235,US1MONM0001,1,MO GIDEON 2.1 SSW,-89.93,36.425,79.9,231,4,0
US1MONM0007-235-1,US1MONM0007-235,US1MONM0007,1,MO NEW MADRID 0.2 SE,-89.545,36.587,91.7,231,4,0
US1MONM0008-235-1,US1MONM0008-235,US1MONM0008,1,MO NEW MADRID 1.1 ENE,-89.532,36.598,92,231,4,0
US1MONW0001-235-1,US1MONW0001-235,US1MONW0001,1,MO IRON GATES 0.9 S,-94.556,37.05,312.1,231,4,0
US1MONW0004-235-1,US1MONW0004-235,US1MONW0004,1,MO SHOAL CREEK ESTATES 0.2 SE,-94.492,37.017,301.1,231,4,0
US1MONW0013-235-1,US1MONW0013-235,US1MONW0013,1,MO NEOSHO 3.2 SSW,-94.396,36.801,378,231,4,0
US1MONW0014-235-1,US1MONW0014-235,US1MONW0014,1,MO JOPLIN 2.8 SSW,-94.536,37.048,311.5,231,4,0
US1MONW0015-235-1,US1MONW0015-235,US1MONW0015,1,MO JOPLIN 3.0 S,-94.519,37.041,314.6,231,4,0
US1MONW0017-235-1,US1MONW0017-235,US1MONW0017,1,MO JOPLIN 4.2 SW,-94.562,37.038,263.7,231,4,0
US1MONW0018-235-1,US1MONW0018-235,US1MONW0018,1,MO JOPLIN 5.2 SSW,-94.56,37.018,331.6,231,4,0
US1MONW0019-235-1,US1MONW0019-235,US1MONW0019,1,MO STARK CITY 5.5 ENE,-94.098,36.892,349.6,231,4,0
US1MOOR0001-235-1,US1MOOR0001-235,US1MOOR0001,1,MO THAYER 2.8 NNE,-91.516,36.559,193.9,231,4,0
US1MOOR0005-235-1,US1MOOR0005-235,US1MOOR0005,1,MO ALTON 3.4 W,-91.459,36.689,295,231,4,0
US1MOOR0006-235-1,US1MOOR0006-235,US1MOOR0006,1,MO PEACE VALLEY 8.0 SW,-91.672,36.773,306.6,231,4,0
US1MOOR0008-235-1,US1MOOR0008-235,US1MOOR0008,1,MO ALTON 5.6 ENE,-91.31,36.733,260.6,231,4,0
US1MOOR0009-235-1,US1MOOR0009-235,US1MOOR0009,1,MO THAYER 1.9 NNW,-91.549,36.552,207.6,231,4,0
US1MOOR0011-235-1,US1MOOR0011-235,US1MOOR0011,1,MO ALTON 4.8 WNW,-91.482,36.716,287.1,231,4,0
US1MOOR0013-235-1,US1MOOR0013-235,US1MOOR0013,1,MO ALTON 3.0 NNE,-91.388,36.736,278,231,4,0
US1MOOR0014-235-1,US1MOOR0014-235,US1MOOR0014,1,MO ALTON 6.9 N,-91.42,36.792,182,231,4,0
US1MOOR0015-235-1,US1MOOR0015-235,US1MOOR0015,1,MO ALTON 6.6 NW,-91.495,36.749,253,231,4,0
US1MOOR0017-235-1,US1MOOR0017-235,US1MOOR0017,1,MO MYRTLE 2.6 NE,-91.222,36.518,165.5,231,4,0
US1MOOR0018-235-1,US1MOOR0018-235,US1MOOR0018,1,MO ALTON 2.9 ESE,-91.347,36.685,249.6,231,4,0
US1MOOR0019-235-1,US1MOOR0019-235,US1MOOR0019,1,MO BIRCH TREE 10.1 SSW,-91.559,36.855,295,231,4,0
US1MOOR0020-235-1,US1MOOR0020-235,US1MOOR0020,1,MO ALTON 7.2 E,-91.27,36.679,243.2,231,4,0
US1MOOR0023-235-1,US1MOOR0023-235,US1MOOR0023,1,MO MYRTLE 0.3 E,-91.261,36.508,170.7,231,4,0
US1MOOR0026-235-1,US1MOOR0026-235,US1MOOR0026,1,MO MYRTLE 2.5 WNW,-91.31,36.521,231,231,4,0
US1MOOS0003-235-1,US1MOOS0003-235,US1MOOS0003,1,MO LINN 0.5 NW,-91.852,38.486,267.6,231,4,0
US1MOOS0005-235-1,US1MOOS0005-235,US1MOOS0005,1,MO CHAMOIS 0.5 SSW,-91.773,38.67,165.2,231,4,0
US1MOOS0007-235-1,US1MOOS0007-235,US1MOOS0007,1,MO CHAMOIS 0.9 WSW,-91.785,38.673,164,231,4,0
US1MOOS0009-235-1,US1MOOS0009-235,US1MOOS0009,1,MO META 4.5 NE,-92.12,38.366,227.4,231,4,0
US1MOOS0010-235-1,US1MOOS0010-235,US1MOOS0010,1,MO WESTPHALIA 10.3 SW,-92.138,38.339,277.1,231,4,0
US1MOOZ0001-235-1,US1MOOZ0001-235,US1MOOZ0001,1,MO GAINESVILLE 8.2 NE,-92.304,36.676,281.9,231,4,0
US1MOOZ0002-235-1,US1MOOZ0002-235,US1MOOZ0002,1,MO THEODOSIA 6.2 SW,-92.752,36.524,218.8,231,4,0
US1MOOZ0003-235-1,US1MOOZ0003-235,US1MOOZ0003,1,MO AVA 13.6 SSE,-92.558,36.776,374.9,231,4,0
US1MOOZ0007-235-1,US1MOOZ0007-235,US1MOOZ0007,1,MO TECUMSEH 1.1 WSW,-92.305,36.586,241.4,231,4,0
US1MOOZ0008-235-1,US1MOOZ0008-235,US1MOOZ0008,1,MO ISABELLA 2.0 NNW,-92.622,36.607,282.9,231,4,0
US1MOPH0002-235-1,US1MOPH0002-235,US1MOPH0002,1,MO ROLLA 3.0 N,-91.765,37.979,324,231,4,0
US1MOPH0003-235-1,US1MOPH0003-235,US1MOPH0003,1,MO ROLLA 0.7 NNE,-91.76,37.958,328,231,4,0
US1MOPH0005-235-1,US1MOPH0005-235,US1MOPH0005,1,MO ROLLA 5.0 WSW,-91.854,37.929,307.8,231,4,0
US1MOPH0009-235-1,US1MOPH0009-235,US1MOPH0009,1,MO EDGAR SPRINGS 2.2 SSW,-91.874,37.67,372.8,231,4,0
US1MOPH0010-235-1,US1MOPH0010-235,US1MOPH0010,1,MO ROLLA 6.4 NNW,-91.82,38.031,262.7,231,4,0
US1MOPH0012-235-1,US1MOPH0012-235,US1MOPH0012,1,MO ROLLA 3.6 E,-91.7,37.951,321,231,4,0
US1MOPH0013-235-1,US1MOPH0013-235,US1MOPH0013,1,MO ROLLA 8.1 S,-91.756,37.831,343.8,231,4,0
US1MOPH0014-235-1,US1MOPH0014-235,US1MOPH0014,1,MO ROLLA 9.9 SE,-91.642,37.845,329.2,231,4,0
US1MOPH0015-235-1,US1MOPH0015-235,US1MOPH0015,1,MO ROLLA 1.3 S,-91.765,37.929,341.1,231,4,0
