DWD - stnlist info sorted
                         
AJ_Kettle  20171010
                                        
N_stns     1059
                                        
Stnum St_date  En_date  Hght_m   Lat_deg  Lon_deg  N_lines 
+---+ +------+ +------+ +------+ +------+ +------+ +------+
03576 19760101 20021031   125     49.3478   8.1822     9801
04442 19810101 20071231   155     51.9119   9.1533     9861
00424 19540101 19801231    36     52.5000  13.4667     9862
01834 19510101 19780630   913     50.8519  10.4665    10043
03313 19360901 19720331   508     49.7328   8.7771    10074
03135 19550501 19830331   473     49.0643   9.5820    10076
03160 19520101 19801231   240     51.6084  11.4139    10076
01188 19470101 19740831   518     50.7041  10.8576    10105
04330 19520101 19800331   449     48.8026   8.9557    10105
04704 19880501 20151231   507     47.5776   9.7404    10106
00474 19590101 19860930   599     48.1252   9.7639    10135
00642 19660101 19931031     1     53.3517   8.4969    10135
04571 19690601 19970331   504     51.8369  10.4312    10166
04397 19780201 20051231   400     49.5025   7.2020    10196
04978 19860101 20151231   395     50.6390  10.0228    10196
00760 19760601 20040531    82     53.3635   9.9434    10227
05158 19871201 20151231   162     52.1601  11.1759    10231
04349 19871101 20151231   248     48.9569   9.0710    10288
03287 19871001 20151231   453     49.7176   9.0997    10319
01379 19570101 19850630    41     54.7737   9.3752    10408
05541 19870601 20151231   263     50.1320   8.3170    10441
03478 19760701 20050228    81     53.5468  13.1914    10470
00052 19730101 20011231    46     53.6623  10.1990    10592
00727 19580101 19861231   290     49.7345   8.9557    10592
03284 19870101 20151231   240     49.6691   9.0085    10592
00729 19470101 19801231   600     50.8282  10.4540    10593
00390 19861201 20151231   610     50.9837   8.3679    10623
02564 19860601 20151231    27     54.3761  10.1433    10663
03753 19640101 19930331    56     52.2042   7.1784    10683
04480 19851001 20151231   230     50.3447   9.5534    10684
03577 19470101 19760630    64     53.3585  13.0502    10774
06217 20010401 20151230   190     49.2406   6.9351    10775
02794 19860601 20151231    40     52.9363  12.4093    10800
05067 19370101 19660930   491     51.7643   9.5628    10804
03541 19620801 19920229   185     50.8956   7.3081    10805
01920 19780601 20071231   100     51.4129   7.4895    10806
05546 19860601 20151231   187     52.1207  12.4585    10806
03340 19380101 20151231   265     50.4383   7.8061    10837
05431 19470101 19760930    24     53.0333  11.8000    10866
00191 19860401 20151231   220     49.9695   9.9113    10867
05728 19520401 19811231    35     52.8039  12.8714    10867
00193 19680101 19971031   232     51.3845   9.0820    10897
03605 19510101 19801031   451     48.5334  10.2430    10897
01424 19851101 20151231   124     50.1269   8.6694    10927
05707 19010101 19530131   175     49.7995   9.9280    10942
04765 19510101 19801231   199     51.2801   9.9849    10958
03722 19760401 20060531   484     48.2443  11.5528    11018
04354 19850901 20151231   456     48.7832  13.3145    11049
05275 19851001 20151231   105     49.2447   8.5373    11049
04038 19470101 19770630    27     53.7276   9.9071    11108
04401 19500101 19800630    81     51.6334   8.1872    11139
01759 19470801 20151231    12     54.2437  13.9102    11223
03158 19850101 20151231    12     52.5468  14.5452    11225
03223 19470101 19770930   460     47.6985   9.2753    11231
03086 19850301 20151231    16     53.8025  10.6988    11263
01758 19470101 19771231     2     54.1000  13.4500    11323
02533 19460701 19770630   198     51.3340   9.4506    11323
01219 19470101 19970630     5     53.3449   7.1909    11445
03821 19840801 20151231   246     51.0873  11.9292    11456
05429 19530101 19840630   219     49.1512   9.2920    11504
04479 19540101 19850930   375     50.3849   9.5358    11596
02173 19760101 20071231    60     51.5890   7.1548    11688
03575 19510101 19821231   163     49.3570   8.1405    11688
05306 19711201 20031231   940     48.9293  13.4641    11719
05120 19500101 19820430   370     48.5198   9.0515    11808
01440 19710501 20031231   481     48.2018   7.9336    11840
04018 19510101 19830831   550     48.1877  11.2206    11931
05075 19711001 20040630   635     47.8516  12.6182    11959
03018 19730401 20051231   445     49.7117   8.7804    11963
02600 19821101 20151231   188     49.7363  10.1781    11992
02331 19700101 20021231   235     49.3283   7.3561    12023
02474 19760101 20081231    91     50.9104   6.4093    12054
02319 19821201 20151231   685     47.8823  11.6962    12084
01832 19821101 20151231  1436     49.1130  13.1342    12114
01593 19350101 19740430   190     50.2027   9.1989    12174
00706 19710501 20041231   234     47.8858   7.6611    12238
04927 19510101 19840731   286     48.7693   9.1814    12266
00399 19810101 20141231    37     52.5206  13.4106    12312
00132 19531211 19870930   750     49.7725  12.3891    12347
02654 19490101 19831031   200     49.0265   8.7554    12357
01490 19470101 19801130   394     47.6454   9.4795    12388
01047 18820101 19151231   112     51.0557  13.7274    12417
02005 19610101 19941231   108     52.7199  10.5987    12418
00327 19620901 19961031    27     53.6234   8.8323    12480
02303 19811001 20151231    10     54.3146   9.5390    12509
02775 19460101 19800630   225     49.2795   9.6925    12600
04079 19470101 20050630   200     51.1765  11.4183    12600
05280 19810401 20151231    35     53.9223  10.2268    12693
05676 19810401 20151231    82     52.3961  10.6898    12693
05703 19510101 19860131   170     49.7964   9.8949    12725
04364 19650101 19991231   138     52.0355  10.3054    12753
04706 19810101 20151231   360     48.2719  13.0273    12783
03085 19500301 19850228    15     53.8773  10.6915    12784
00848 19400101 19781231    38     52.6146  10.0726    12785
03031 19801201 20151231    92     51.6334   8.3943    12814
05185 19711101 20061231   291     49.5933  11.0704    12845
01638 19490101 19840430   158     50.5910   8.6551    12904
02861 19510101 19860630     5     53.7445   7.4775    12965
04091 19620701 19980630  1640     47.7327  12.6827    13055
01833 19470101 19821031  1307     49.0851  13.2801    13088
03776 19571101 19951031   110     50.0946   8.7546    13119
04411 19791201 20151231   155     49.9195   8.9671    13119
02879 19490101 19851231   199     49.5781   9.7142    13149
03671 19550101 19910331   280     48.6321   9.3261    13239
05488 19490101 19860331   216     49.9622  10.0482    13239
02831 19470111 20080331   393     48.5357  12.1132    13291
04818 19640401 20001231   598     50.1531  11.7403    13424
00769 19790101 20151231    68     52.2817   9.0889    13440
00850 19790101 20151231    39     52.5959  10.0296    13489
03231 19790101 20151231   450     50.5612  10.3771    13514
04490 19660101 20021231   223     49.4220   6.8396    13514
00091 19781101 20151231   300     50.7446   9.3450    13544
03595 19660501 20030630   250     50.4107   7.8080    13575
00919 19370203 19740731   169     49.8697   8.6796    13693
01103 19780101 20151231   592     48.1002  11.9872    13695
03666 19360101 19741231   335     49.5008  11.1070    13696
02225 19470101 19840930   385     50.9167  14.3667    13703
07244 19670101 20040930    62     53.1424  13.0319    13784
03929 19480101 19850930   100     49.2511   8.4415    13788
01447 19470101 19850630   255     48.0130   7.8588    13847
03811 19780101 20151231   150     51.2960  13.0928    13879
00876 19470101 19881231   314     51.3000  13.0167    13880
01426 19470101 19841231    65     52.3397  14.5080    13880
02306 19771101 20151231     8     54.3194  10.6732    13940
03062 19510101 19890531   100     50.0352   7.8197    14001
05320 19530101 19910630   330     47.6172   8.2388    14060
00554 19470101 20060228    23     51.8293   6.5365    14061
02422 19380101 19780630   230     51.3768   7.7644    14061
03836 19720501 20151231   312     50.4538  10.2210    14065
04039 19741201 20151231    13     53.7331   9.8776    14119
01172 19510101 19891130   123     51.8189   9.8871    14214
02092 19520201 19901231   496     50.1691   7.9949    14214
00222 19770101 20151231   387     50.5907  12.7140    14243
03904 19650101 20151231   152     49.5356   6.3804    14274
04926 19460101 20130513   224     48.7896   9.2167    14288
00772 19470101 19860430   190     48.6957   8.1744    14334
04896 19741201 20151231    40     54.6654   9.8050    14335
04642 19761001 20151231    21     52.8911  11.7297    14336
01292 19670101 20060430   470     49.7522  11.8222    14365
00502 19670801 20061231   412     49.8747   9.4883    14398
02464 19510101 19901031     1     53.5316   9.6752    14549
02761 19510101 19901031   520     48.2510  10.4163    14549
02166 19510101 19901231   344     51.0167  14.7500    14610
04505 19470101 19870131   708     50.5000  12.4500    14626
03667 19750101 20151231   368     49.4258  11.2538    14639
01224 19751101 20151231   201     48.1378   7.8351    14671
05029 19750601 20151231   386     49.4738   7.0386    14814
05890 19510101 19910731   850     47.6777  11.0473    14822
02201 19470101 20151231     1     54.5750  13.1044    14870
02543 19680101 20081231   585     48.0916  10.8609    14886
02907 19741101 20151231     7     54.7903   8.9514    15036
05434 19510101 19920531   317     50.0858  11.2364    15127
03212 19610101 20021231   230     50.3249   7.2300    15218
03101 19500101 19950930    58     51.7694   7.4128    15248
04878 19470101 20131210   494     51.6681  10.8823    15288
00965 19480601 19900630   100     51.2401  13.4166    15370
02360 19360101 19780430   438     48.6018  11.6769    15461
05296 19470101 19890430   376     51.2070   9.0658    15461
01602 19700101 20151231   176     48.4329   7.9931    15463
03545 19700101 20151231   236     49.3436   7.2295    15463
01087 19510101 19931231    21     51.4634   6.7321    15555
00355 19470101 19891031   140     49.6789   8.6276    15614
03790 19470101 19890930     5     53.1018   8.2516    15614
00650 19480701 20010430    35     52.4136  12.5503    15645
01869 19730101 20151231    56     53.3153  13.9338    15696
00435 19640101 20061231    45     52.4289  13.2327    15706
04053 19530101 19961231   407     47.7458   9.0007    15735
02712 19721101 20151231   443     47.6774   9.1901    15766
05046 19670101 20151231   500     49.8578  12.3541    15767
00555 19400101 20151231   101     51.4789   7.2697    15826
01987 19560101 20000229    47     53.5467   9.9662    15917
00648 19630501 20061231     9     53.8551   9.7152    15951
03426 19480401 20151231   125     51.5660  14.7009    15980
03004 19490101 19990630   185     50.4116   8.0605    16039
05369 19490101 19931231   443     48.0572  12.2202    16068
05068 19470101 19901231    80     51.5833  13.0000    16071
03856 19490101 19930630  1010     47.6383  10.4313    16129
02521 19500101 19940331   374     48.6765  11.2961    16161
03385 19550101 19990331   515     48.1660  11.5011    16161
03974 19490301 19930630   368     49.5058  11.5142    16193
04240 19480101 19920930   440     50.6407   6.2058    16223
02665 19360101 19841231    45     50.9615   6.9712    16225
01979 19510101 20061231     2     53.4213  10.1462    16285
04177 19480101 20151231   116     48.9726   8.3302    16313
02151 19470101 19910831   215     51.0048  10.1705    16314
03590 19610101 20050930   180     50.2335   8.8923    16344
02950 19620401 20061231    14     54.2190  10.8844    16346
00044 19710301 20151231    44     52.9335   8.2370    16376
01451 19701101 20151231     2     53.8277   9.2493    16406
15526 18910101 19351231    29     53.5467   9.9716    16435
05779 19710101 20151231   877     50.7314  13.7516    16436
14311 19610101 20051231   530     50.1505   6.5526    16436
06314 19490201 20151231   308     51.0507  13.3008    16557
05575 19530101 19980630     1     53.5901   8.1060    16617
01492 19580101 20031231   852     47.7819   7.7348    16680
02542 19700501 20151231   716     47.8652  10.6007    16681
04621 19580501 20031231   240     50.0575  10.2160    16681
01238 19510101 19960930   144     50.9884   7.4250    16710
03777 19580101 20031231   153     48.4593   7.9255    16801
03432 19490101 19950331   380     48.5665   8.7184    16860
01078 19690701 20151231    37     51.2960   6.7686    16985
04323 19690101 20151231   461     49.6467   7.8835    17166
03955 19500101 19970131    24     54.1590  10.4020    17198
05920 19500101 19970731    91     50.4485   7.4275    17198
00001 19370101 19860630   478     47.8413   8.8493    17348
02565 19400101 19880930    17     54.3378  10.0929    17380
00614 19510101 20071231   240     51.5709   9.3120    17471
03659 19470101 19950228   627     50.3391   6.9501    17591
00851 19480201 19960430   389     49.2504  12.6040    17622
00703 19370101 19850531     5     53.4779   9.1553    17652
00243 19580901 20061231     4     53.4621   7.4670    17654
01803 19670101 20151231    34     54.0714  12.3238    17744
04501 19471101 20151231   937     50.6546  10.7693    17769
00427 19670101 20151231    46     52.3807  13.5306    17897
01332 19660701 20151231   472     48.4832  12.7240    17897
03879 19480101 19970103   409     48.5779  13.4694    17901
03390 19400101 19920516   529     48.1369  11.7094    17975
01032 19500101 19990930   120     51.5120   7.5345    18016
02327 19510101 20000630   250     50.7316   9.0032    18048
01182 19470101 20010531   146     51.5029  11.5705    18090
03147 19530101 20151231   418     48.7726  12.2177    18109
04748 19470101 20101231   216     51.3520  10.9059    18117
04763 19610101 20151231   265     51.0607   9.9266    18138
02323 19510101 20151231   110     51.8539   9.4964    18140
04557 19530101 20021031   400     47.6463   7.8439    18201
01619 19560101 20051231    90     49.7611   8.4876    18263
00736 19470101 19991231   390     49.6303   7.1148    18293
01229 19470101 19970331    90     50.3324   7.6975    18353
01051 19360101 20151231   119     51.0240  13.7737    18416
03103 19470501 19971231    11     53.2657  10.4240    18508
05568 19470101 20010331   310     51.1056   9.1081    18535
01972 19120101 19620930    35     53.4793  10.2415    18536
04377 19650101 20151231   510     50.3519  10.0032    18627
00298 19470101 20151231     3     54.3406  12.7108    18628
00231 19010101 19740430   490     48.3723  10.8948    18688
02122 19510401 20020531     2     53.9701   9.0095    18689
05644 19480101 19990831   133     51.3493   9.8438    18780
04581 19510101 20021031   415     48.7768   9.8025    18809
01266 19640501 20151231    18     54.2992   9.3162    18872
05149 19510301 20151231   308     49.5742  10.1916    18872
00186 19470101 19980930   218     51.3773   8.0713    18901
04300 19570201 20151231   588     48.1814   8.6356    18929
01875 19510101 20021231   492     48.9354   9.7364    18993
02503 19510101 20030331   487     50.6266  10.1455    19065
01590 19631001 20151231    37     51.4943   6.2463    19085
05559 19490101 20010630   385     48.7848   8.5764    19174
02349 19530101 20050831  1119     48.6136   8.2034    19236
03234 19560601 20151231   157     51.1294  13.4327    19265
00430 19630101 20151231    36     52.5644  13.3088    19358
01107 19630101 20151231   346     49.8520  10.4990    19358
02110 19630101 20151231    57     51.0412   6.1041    19358
01079 19350101 19960731    37     51.1998   6.7574    19387
03167 19621201 20151231   547     50.6620   7.9602    19389
03425 19510101 20040531   344     48.9729   9.5708    19420
04339 19480101 20010331   193     49.2231   7.0168    19449
01201 19470701 20001231    85     50.9281   6.5646    19543
01981 19620501 20151231     3     53.4777   9.8957    19603
02947 19620401 20151231   286     51.1334   8.0352    19633
00881 19500101 20031231   423     49.0985  10.0979    19634
03155 19611101 20151231   413     50.1015   6.8009    19722
05912 19500101 20031231   254     51.1318   9.5189    19723
00238 19510101 20041231   560     47.9699   9.6672    19724
02949 19470801 20020131   758     48.5396   9.5275    19848
00078 19610101 20151231    65     52.4850   7.9119    19998
03244 19610101 20151231   615     47.9820  10.1384    20057
05731 19610101 20151231   398     47.6780   8.3799    20057
03096 19400101 19951231   444     51.2131   7.6359    20058
03565 19470101 20020131   315     49.5728  10.6001    20067
03552 19610101 20151231    38     52.9037  12.8072    20087
00400 19610101 20151231    60     52.6309  13.5022    20088
00662 19610101 20151231    81     52.2914  10.4465    20088
02206 19530301 20080229   117     52.1408   9.8838    20089
01254 19470701 20021130   210     49.1307   8.9165    20211
01990 19510101 20061231    18     53.5853  10.1293    20242
01736 19510101 20151231    27     53.5731  10.6797    20300
03927 19580101 20151231   630     47.9344   9.2869    20362
05802 19480101 20030930   615     49.0007  13.2137    20362
03044 19460101 20151231    22     52.7216   7.7463    20393
03166 19560101 20151231   639     50.6510  13.1469    20452
01617 19520101 20071231   210     51.7259  11.1317    20454
03486 19490101 20041231   212     49.2931   9.2722    20454
05426 19530101 20151231   553     49.3758   8.1213    20515
02878 19510101 20070430   119     51.3912  11.8785    20574
02095 19470701 20031031   167     49.1448   9.2333    20577
01161 19550101 20151231   384     48.8777  11.2349    20604
04664 19410101 20000630   611     50.1969  12.1727    20608
05419 19510101 20070630   264     50.9744  11.3080    20635
00073 19590301 20151231   340     48.6159  13.0506    20637
02488 19460101 20020930   516     48.7701  10.7876    20727
06159 19590301 20151231     8     52.9542   7.3196    20730
02260 19490101 20061231   474     50.3230  11.9077    20819
02268 19490101 20061231   263     50.1352  10.5156    20819
05361 19490101 20051231   270     50.6271   9.4420    20819
02657 19510101 20080131    85     50.3369   7.5992    20850
05138 19460101 20031231   446     47.7713   9.1562    20880
05146 19510101 20151231    50     52.9414  10.5289    20911
05498 19470710 20041130   140     49.7667   9.5428    20964
04752 19510101 20080630   626     50.3746  11.1828    21000
05282 19170101 19740630   246     51.1197  13.6744    21000
04278 19510101 20081231   340     49.2511  11.0934    21064
02088 19470101 20050430   498     48.6765  10.1307    21154
04169 19580101 20151231   131     48.6703   7.9939    21184
04928 19580101 20151231   314     48.8282   9.2000    21184
05664 19580101 20151231   291     48.2953   8.2391    21184
04419 19470101 20041231   212     47.9556   7.7134    21185
02667 19570901 20151231    92     50.8646   7.1575    21306
01735 19570501 20151231   628     48.7893  13.6291    21399
00661 18910101 19531231    75     52.2708  10.5334    21457
05433 19570101 20151231   380     49.5534   6.8120    21458
03815 19520201 20101130    95     52.2553   8.0534    21488
03056 19470101 20051031   161     50.0103   9.6100    21489
04125 19450101 20061130   470     47.7238  12.8740    21489
05165 19480201 20061231    95     52.8499  10.2898    21519
02925 19570101 20151231   356     51.3933  10.3123    21549
01667 19480101 20061231     1     53.7970   9.4295    21550
00619 19470101 20060228    12     53.5788   6.6703    21578
01526 19490101 20110426   255     50.5335   9.6750    21665
02578 19550801 20151231    12     53.9995  11.4341    21703
02932 19340101 20151231   131     51.4348  12.2396    21708
05300 19510101 20151231   380     50.2596   8.3607    21733
05654 19480701 20071231   464     49.2178  10.2296    21733
00982 19470501 20061130   420     48.5701  10.4985    21764
02120 19470301 20061231   140     52.2164  11.0219    21856
01891 19380101 20020331    73     51.8771   8.3577    21945
05279 19510101 20151231   176     51.6184   9.5761    22130
05078 19400101 20010930     2     53.9619  10.8892    22189
03668 19550401 20151231   314     49.5030  11.0549    22190
00480 19450101 20061231   296     50.9275   8.4935    22263
00142 19550101 20151231   510     48.4059  11.3117    22280
02483 19550101 20151231   839     51.1803   8.4891    22280
00991 19540901 20151231   365     50.9117  13.7087    22293
03093 19541201 20151231    17     52.9724  11.1374    22311
01748 19360101 20050331   608     50.4788   9.2620    22371
04175 19530901 20141231   282     47.5590   7.7721    22402
05064 19540101 20151231    37     51.2898   6.4443    22431
03379 19540601 20151231   515     48.1631  11.5429    22494
05467 19510101 20120920  1832     47.7035  12.0119    22544
03164 19460101 20151231   182     50.8492   8.7746    22586
00198 19540101 20151231   164     51.3745  11.2920    22645
01072 19520101 20151231   107     49.4719   8.1929    22646
01964 19520101 20151231   328     49.9445   6.3821    22646
01605 19530101 20151231    35     52.3875  12.1601    22852
03679 19470101 20151231   518     47.6185  12.1666    22854
04508 19530101 20151231   649     50.2968   6.4194    22857
00599 19321001 19990301    62     50.7055   7.1467    22858
02532 19510101 20131031   231     51.2963   9.4424    22950
00817 19521001 20151231   293     51.0306   8.8146    22978
03366 19530101 20151231   406     48.2791  12.5024    23010
04592 19510101 20151231   356     49.3278  12.0871    23010
04931 19530101 20151231   371     48.6883   9.2235    23010
01050 19490101 20151231   114     51.0221  13.8470    23014
01503 19470201 20151231     6     53.0643   7.9022    23071
05750 19520901 20151231   170     51.0314  12.1495    23101
00963 19520901 20151231    39     52.5881   8.3424    23132
05014 19520101 20151231     7     53.2758   8.9857    23133
04703 19510101 20151231   580     48.0719   9.1942    23254
02115 19520501 20151231     4     54.1750   7.8920    23255
00150 19510101 20151231   215     49.7271   8.1169    23346
05250 19360101 20031231   223     48.0908   7.6353    23346
01612 19520101 20151231   311     50.8813  12.1289    23376
02559 19520101 20151231   705     47.7233  10.3348    23376
01329 19360101 20031231    50     54.1340  10.5865    23377
01957 19510101 20150322    93     51.5138  11.9499    23450
02167 19480101 20120401   302     49.7672   7.3356    23468
02250 19410101 20060731   403     49.1279  12.8645    23557
02456 19400101 20050826     7     53.5322   7.8806    23614
02812 19500101 20151231   155     48.3647   7.8280    23649
00460 19510101 20151231   363     49.2640   6.6868    23723
01270 19510101 20151231   316     50.9829  10.9608    23741
02680 19510101 20151231   288     50.2840  10.4456    23741
03023 19510101 20151231    22     52.5181   7.3081    23741
03028 19510101 20151231   157     51.7855   8.8388    23741
04063 19510101 20151231    41     52.4461   8.5906    23741
04336 19510101 20151231   320     49.2128   7.1077    23741
04393 19510101 20151231     5     54.3279   8.6030    23741
04911 19510101 20151231   350     48.8275  12.5598    23741
04275 19460101 20151231    32     53.1288   9.3398    23758
01207 19480601 20151231   560     50.2705  12.2742    23805
00953 19500801 20151231   481     49.7619   7.0541    23888
02078 19370101 20020630    10     54.2181   9.0853    23891
05761 19031101 19801231    69     51.9642  12.0996    23893
01645 19490101 20151231   340     50.9656   9.0500    23908
02814 19490101 20151231   685     48.5121   9.7645    23922
03442 19470101 20151231   149     50.3574   8.7506    23923
01468 19490101 20151231   797     48.4537   8.4091    23945
05344 19410301 20061231     3     53.7870   7.9066    23955
03939 19500101 20151231   385     49.1911   7.5875    24015
00535 19470101 20151231   417     50.0372   7.3079    24074
03875 19500101 20151231   549     49.1510  11.6896    24075
01048 19350401 20151231   227     51.1280  13.7543    24076
04261 19500101 20151231   444     47.8752  12.1279    24076
00403 19500101 20151231    51     52.4537  13.3017    24106
01279 19490101 20151231   268     49.6497  11.0073    24106
02750 19490101 20151231   312     50.2524  11.3208    24106
04094 19460101 20151231   440     47.8062   9.6206    24167
00259 19470101 20151231   273     47.8064   7.6387    24168
00717 19370101 20040630   443     51.3873   8.5737    24227
03376 19490101 20151231    63     52.5176  14.1232    24320
05349 19470101 20151231    73     53.5196  12.6654    24343
04560 19490101 20151231   265     50.4927   9.1228    24348
01443 19490501 20151231   236     48.0233   7.8344    24351
04741 19360101 20021231   154     51.1398   7.0934    24366
00257 19490101 20151231   240     48.7270   8.2458    24440
00314 19450606 20151231   232     51.1605  14.5037    24468
00282 19490101 20151231   240     49.8742  10.9206    24471
00701 19490101 20151231     7     53.5332   8.5761    24471
01420 19490101 20151231   100     50.0259   8.5213    24471
02171 19490101 20151231   272     50.8519   9.7378    24471
02700 19490101 20151231   416     48.8302  11.4872    24471
04709 19480101 20151231   445     49.9996   7.5981    24472
03924 19370101 20050831   246     48.9059   8.7412    24531
05692 19360101 20151231    88     49.6051   8.3659    24532
05941 19450101 20151231   685     47.6752  12.4696    24550
02629 19471111 20151231    46     51.7612   6.0954    24552
00377 19470101 20151231   252     49.1070   7.9967    24563
03739 19481001 20151231   596     49.4521  12.4366    24563
05745 19480701 20151231    51     52.9664  13.3268    24587
01001 19480701 20151231    97     51.6451  13.5747    24653
01357 19480101 20151231   654     49.9807  11.8376    24714
03640 19360101 20061231    24     52.4124   7.0640    24717
05017 19480101 20151231   633     50.4002  11.3889    24717
01689 19360101 20040630   443     49.7656  11.3061    24744
01993 19400101 20071031    68     52.0848   9.3896    24746
05516 19480101 20151231     3     54.5284  11.0605    24775
03137 19480101 20151231   195     49.9656   8.2139    24806
03490 19480101 20151231   111     50.5346   7.0853    24807
00450 19450101 20121203   120     49.9186   7.0664    24809
00433 19480101 20151231    48     52.4675  13.4021    24837
05100 19480101 20151231   265     49.7479   6.6582    24837
01297 19470901 20151231   170     51.1834  10.0638    24900
00979 19470801 20151231   314     50.7364   8.2672    24901
02497 19470101 20151231   505     50.5016   6.5262    24928
02074 19470101 20151231   522     48.3751   8.9801    24941
00722 19470911 20151231  1134     51.7986  10.6183    24949
04301 19470101 20151231   102     49.8502   7.8710    24957
04745 19470721 20151231    76     52.9604   9.7931    25001
04287 19470601 20151231   415     49.3848  10.1732    25051
05155 19440101 20140831   567     48.3837   9.9524    25126
02480 19470101 20151231   107     50.0644   8.9932    25141
03612 19470101 20151231    25     52.6711   9.2229    25141
04445 19470101 20151231   609     51.7658  10.6533    25141
00151 19470101 20151231   383     49.4689  11.8547    25143
01694 19470101 20151231    58     53.6060  12.1033    25160
05009 19470101 20151231    38     53.7610  12.5574    25187
04024 19470101 20151231    40     54.3643  13.4771    25188
05490 19470101 20151231   234     51.8454  10.7686    25189
02638 19470101 20151231   973     48.1054   8.7549    25199
00867 19470101 20151231   345     50.3067  10.9680    25200
02044 19470101 20151231   404     51.6520  11.1367    25200
05142 19470101 20151231     1     53.7444  14.0697    25200
00164 19470101 20151231    54     53.0316  13.9907    25202
00183 19470101 20151231    42     54.6792  13.4343    25202
00232 19470101 20151231   461     48.4254  10.9420    25202
00320 19470101 20151231   350     49.9667  11.5197    25202
00591 19470101 20151231    45     53.3911  10.6878    25202
00596 19470101 20151231    15     54.0028  11.1908    25202
01544 19470101 20151231    47     52.5129  11.3941    25202
01684 19470101 20151231   238     51.1622  14.9506    25202
01691 19470101 20151231   167     51.5003   9.9506    25202
02261 19470101 20151231   565     50.3122  11.8761    25202
03126 19470101 20151231    76     52.1029  11.5827    25202
03196 19470101 20151231    81     53.3223  11.9319    25202
03257 19470101 20151231   250     49.4773   9.7623    25202
03527 19470101 20151231   500     50.8924   9.4053    25202
03621 19470101 20151231   435     48.8254  10.5066    25202
03631 19470101 20151231    11     53.7123   7.1519    25202
03761 19470101 20151231   276     49.2070   9.5175    25202
04104 19470101 20151231   365     49.0424  12.1021    25202
04271 19470101 20151231     4     54.1802  12.0805    25202
04466 19470101 20151231    43     54.5275   9.5486    25202
04887 19470101 20151231   734     48.6657   9.8646    25202
05229 19470101 20151231   720     48.0453   8.4608    25202
05397 19470101 20151231   440     49.6663  12.1845    25202
05629 19470101 20151231   105     51.8892  12.6445    25202
05705 19470101 20151231   268     49.7703   9.9577    25202
03537 19360101 20070831    26     54.0873   9.9791    25371
03307 19460101 20151231   981     47.4778  11.2654    25506
02147 19360101 20071231    77     52.1264   8.6865    25537
00891 19460101 20151231     5     53.8713   8.7058    25567
02597 19460101 20151231   282     50.2241  10.0792    25567
03402 19460101 20151231   750     48.3851   9.4837    25567
02968 19450101 20151231    43     50.9895   6.9779    25590
01346 19450101 20151231  1490     47.8749   8.0038    25758
05111 19450101 20151231   559     48.0310  12.5396    25929
01300 19380101 20151231   351     51.2540   8.1565    26246
05906 19360101 20151231    96     49.5090   8.5541    26298
05371 19360101 20151231   921     50.4973   9.9428    26512
01197 19410101 20151231   460     48.9895  10.1312    26875
03383 18790101 19541231   515     48.1635  11.5019    26878
04692 19370101 20151231   229     50.8534   7.9966    26968
05717 19370101 20151231   130     51.2248   7.1053    27028
02039 19360101 20151231   201     51.9000  10.5701    27150
00217 19410101 20151231   672     47.8774  11.3642    27180
01639 19390101 20151231   203     50.6017   8.6439    27363
03271 19410101 20151231   313     48.8548  12.9187    27393
02080 19350101 20120911   110     49.4206   8.6676    27588
03032 19370101 20151231    26     55.0110   8.4125    27759
04371 19350101 20151231   135     52.1042   8.7521    27759
01327 19370101 20151231   146     50.7119   6.7910    27789
04651 19370101 20151231   186     51.9044  10.1888    28064
02211 19370101 20151231   295     50.7371   7.6528    28124
01303 19350101 20151231   150     51.4040   6.9676    28125
02014 19360101 20151231    55     52.4644   9.6779    28125
04933 19000101 19770630   401     48.7091   9.2147    28244
02374 18910101 19740630     3     54.4752   9.0564    28274
03088 18900101 19730630     5     53.8953  10.7040    28305
00656 19360101 20151231   607     51.7234  10.6021    28390
00330 19370101 20151231   450     49.5617   8.9679    28733
00755 19350101 20151231   340     49.5182   9.3213    28733
02601 19360101 20151231   826     50.2218   8.4469    28788
05440 19360101 20151231   439     49.0114  10.9319    28840
01550 19360101 20151231   719     47.4831  11.0623    28884
03730 19360101 20151231   806     47.3986  10.2760    29128
00284 18790101 19581231   282     49.8800  10.8800    29219
01975 19360101 20151231    11     53.6332   9.9881    29220
05404 19310101 20141231   477     48.4022  11.6944    29274
01580 19350101 20151231   110     49.9859   7.9549    29585
00402 18760101 19621231    55     52.4564  13.2997    31586
05099 19070501 20151231   132     49.7326   6.6131    31808
00445 18980101 20151231    84     51.8218  11.7109    32322
01757 18980301 20151231     2     54.0967  13.4056    32813
01425 18700101 19611130   109     50.1213   8.6601    33479
02486 19010101 20151231   271     49.4262   7.7557    35947
03404 18910101 19911231    62     51.9494   7.5906    36159
00003 18910101 20110331   202     50.7827   6.0941    38440
03015 19060401 20151231    98     52.2085  14.1180    40087
05732 18870701 20030630     8     54.6928   8.5271    40786
00853 18820101 20151231   418     50.7913  12.8720    41545
05792 19000801 20151231  2964     47.4209  10.9847    42050
00863 18900101 20120404   585     51.7904  10.3470    42078
01960 18510101 19661231   102     51.4831  11.9671    42368
04625 18900101 20151231    59     53.6425  11.3872    43767
00880 18870101 20151231    69     51.7760  14.3168    43795
