DWD - Day Historical Data
airt/vapprs/ccov/pres    
                         
                         
AJ_Kettle  20171003
                                        
Stnid Height   Latitude Longitud St_date  En_date  N_TOTAL  AIRT  AIRT  AIRT  AIRT  VPPRS VPPRS VPPRS VPPRS CCOV  CCOV  CCOV  CCOV  PRES   PRES   PRES   PRES  
Stnid Height   Latitude Longitud St_date  En_date  N_TOTAL  NGOOD MIN   MAX   AVG   NGOOD MIN   MAX   AVG   NGOOD MIN   MAX   AVG   NGOOD  MIN    MAX    AVG   
Stnid Height   Latitude Longitud St_date  En_date  N_TOTAL        DEG_C DEG_C DEG_C       hPa   hPa   hPa         OKTA  OKTA  OKTA         hPa    hPa    hPa   
+---+ +------+ +------+ +------+ +------+ +------+ +------+ +----++----++----++----++----++----++----++----++----++----++----++----++----++-----++-----++-----+
04436   314     50.8166   9.8460 19470101 19511231     1826   1826 -19.4  25.2  8.02  1826  1.30 20.50  9.21  1826  0.00  8.00  5.25  1826  946.4 1003.2  977.5
04438   317     49.9750  11.0395 19921201 20061231     5144   5144 -16.0  29.4  9.58  5144  1.40 23.00  9.44  5144  0.00  8.00  5.07     0  -99.0  -99.0  -99.0
04442   155     51.9119   9.1533 19810101 20071231     9861   9861 -17.0  27.7  9.31  9861  1.20 25.00  9.93  9861  0.00  8.00  5.12     0  -99.0  -99.0  -99.0
04445   609     51.7658  10.6533 19470101 20151231    25141  22035 -23.7  25.1  5.75 21941  0.80 20.80  8.21 17832  0.00  8.00  5.85     0  -99.0  -99.0  -99.0
04464   501     50.5679  11.8041 19890801 20151231     9642   9224 -18.0  28.5  8.01  8495  1.30 22.60  9.13  5091  0.00  8.00  5.87  5699  917.2  981.6  957.2
04466    43     54.5275   9.5486 19470101 20151231    25202  25202 -14.9  26.8  8.39 25202  1.70 23.80  9.77 25201  0.00  8.00  5.53 25201  956.5 1043.6 1009.1
04468    19     54.5227   9.5649 19530101 19730731     7517   7517 -15.0  24.6  8.09  7517  1.70 22.90  9.71  7517  0.00  8.00  5.71     0  -99.0  -99.0  -99.0
04474   170     49.7961   7.7583 19540101 19731231     7305   7305 -17.6  29.1  9.10  7305  1.10 23.60  9.65  7305  0.00  8.00  5.08     0  -99.0  -99.0  -99.0
04479   375     50.3849   9.5358 19540101 19850930    11596  11596 -20.4  27.6  7.66 11141  0.80 21.30  8.98 11596  0.00  8.00  5.79     0  -99.0  -99.0  -99.0
04480   230     50.3447   9.5534 19851001 20151231    10684  10684 -16.1  28.7  9.29 10672  1.20 25.70  9.74  9210  0.00  8.00  5.28     0  -99.0  -99.0  -99.0
04484    45     53.6615  10.2543 19610101 19710331     3742   3742 -15.1  24.8  7.60  3742  1.50 23.30  9.32  3742  0.00  8.00  4.88     0  -99.0  -99.0  -99.0
04485   296     50.7252  10.4540 20050201 20151231     3986   3986 -14.2  27.0  9.17  3985  1.40 21.60  9.44  2525  0.00  8.00  5.99     0  -99.0  -99.0  -99.0
04489   198     51.8833  10.7667 19470101 19621231     5844   5844 -20.9  27.9  8.54  5844  0.80 22.00  9.46     0-99.00-99.00-99.00  3469  956.3 1017.2  991.4
04490   223     49.4220   6.8396 19660101 20021231    13514  13514 -14.6  27.8  9.28 13514  1.40 24.40  9.93 13512  0.00  8.00  5.12     0  -99.0  -99.0  -99.0
04501   937     50.6546  10.7693 19471101 20151231    17769  17659 -25.9  26.0  5.00 16888  0.50 20.70  8.15 11761  0.00  8.00  5.90 13691  862.1 1028.6  907.3
04505   708     50.5000  12.4500 19470101 19870131    14626  14626 -26.4  27.3  5.99 14579  0.70 20.80  8.04 11353  0.00  8.00  5.17     0  -99.0  -99.0  -99.0
04508   649     50.2968   6.4194 19530101 20151231    22857  22857 -19.6  27.8  6.75 22828  1.10 21.50  8.80 21108  0.00  8.00  5.39     0  -99.0  -99.0  -99.0
04548   609     50.2046  12.1435 20070701 20151231     3106   3106 -18.8  26.4  7.28  3100  1.10 21.00  9.05  1647  0.00  8.00  6.06     0  -99.0  -99.0  -99.0
04557   400     47.6463   7.8439 19530101 20021031    18201  18201 -19.2  27.7  8.97 18201  0.80 23.70  9.80 18201  0.00  8.00  5.02     0  -99.0  -99.0  -99.0
04559   399     49.1646  12.6176 19960501 20151231     7184   7184 -17.1  26.6  8.56  7175  1.20 22.30  9.75  5724  0.00  8.00  5.37     0  -99.0  -99.0  -99.0
04560   265     50.4927   9.1228 19490101 20151231    24348  24322 -19.7  29.4  8.81 22003  0.80 23.70  9.51 22824  0.00  8.00  5.47     0  -99.0  -99.0  -99.0
04571   504     51.8369  10.4312 19690601 19970331    10166  10166 -20.4  26.5  6.42 10166  1.00 22.90  8.60 10166  0.00  8.00  5.21     0  -99.0  -99.0  -99.0
04576   343     49.3261  11.0120 19770401 19810731     1583   1583 -14.6  25.0  8.49  1583  1.70 19.40  9.32  1583  0.00  8.00  5.44     0  -99.0  -99.0  -99.0
04581   415     48.7768   9.8025 19510101 20021031    18809  18809 -21.0  29.2  8.98 11231  1.10 23.70  9.44 18787  0.00  8.00  4.98     0  -99.0  -99.0  -99.0
04582   349     49.0817   9.6868 19830401 20010731     6697   6697 -21.4  28.4  9.24  6697  1.00 22.30  9.60  6644  0.00  8.00  5.53     0  -99.0  -99.0  -99.0
04584   444     48.3667  11.8000 19700401 19790531     3348   3348 -20.5  24.6  7.73  3348  1.10 21.90  9.26  3348  0.00  8.00  5.31     0  -99.0  -99.0  -99.0
04586   320     50.1394   8.0627 19910101 19980630     2738   2738 -18.6  24.5  8.22  2738  1.40 22.50  9.18  2738  0.00  8.00  5.39     0  -99.0  -99.0  -99.0
04592   356     49.3278  12.0871 19510101 20151231    23010  23010 -20.3  28.1  8.27 23003  0.90 22.70  9.23 21098  0.00  8.00  5.27     0  -99.0  -99.0  -99.0
04593   117     51.9639  11.1208 19950701 19991130     1614   1614 -18.8  25.9  9.59  1614  1.20 22.30  9.50  1614  0.00  8.00  4.00     0  -99.0  -99.0  -99.0
04605   277     50.6440  11.1937 19910101 20151231     9072   9072 -16.9  27.3  8.73  9065  1.30 22.90  9.48  7606  0.00  8.00  5.76     0  -99.0  -99.0  -99.0
04606   116     51.5167  14.3500 19600101 19801231     7671   7671 -17.3  28.8  9.03  7671  1.30 23.20  9.57  5899  0.00  8.00  5.46     0  -99.0  -99.0  -99.0
04612   418     50.5513  12.7678 19470101 19650630     6756   6756 -25.8  27.4  7.06  6756  0.70 26.50  8.45     0-99.00-99.00-99.00  4094  923.0 1066.0  954.7
04621   240     50.0575  10.2160 19580501 20031231    16681  16681 -17.5  29.2  9.14 16681  1.30 22.10  9.24 16681  0.00  8.00  5.17     0  -99.0  -99.0  -99.0
04625    59     53.6425  11.3872 18900101 20151231    43767  43767 -21.1  28.5  8.54 43743  0.80 24.70  9.58 43671  0.00  8.00  5.37 40399  956.6 1047.8 1007.1
04629    37     54.5166   9.1420 19740701 19991130     9284   9284 -15.2  25.5  8.14  9284  1.60 25.10  9.63  9284  0.00  8.00  5.26  9284  957.9 1043.9 1010.0
04642    21     52.8911  11.7297 19761001 20151231    14336  14336 -19.2  28.3  9.15 14336  1.10 23.10  9.66 14335  0.00  8.00  5.43 14336  962.7 1043.9 1012.5
04649   214     50.8698   7.3228 19470101 19560531     3439   3439 -17.2  28.9  8.96  3439  1.10 22.80  9.86  3439  0.00  8.00  5.59     0  -99.0  -99.0  -99.0
04651   186     51.9044  10.1888 19370101 20151231    28064  28040 -21.3  30.4  8.51 27644  0.80 24.40  9.51 26587  0.00  8.00  5.54     0  -99.0  -99.0  -99.0
04656    49     53.9278  10.2993 19510101 19730630     8217   8217 -14.4  27.4  7.97  8217  1.50 22.30  9.60  8217  0.00  8.00  5.38     0  -99.0  -99.0  -99.0
04664   611     50.1969  12.1727 19410101 20000630    20608  20597 -24.3  27.4  6.47 20566  0.80 22.50  8.58 20608  0.00  8.00  5.32     0  -99.0  -99.0  -99.0
04692   229     50.8534   7.9966 19370101 20151231    26968  26968 -19.4  28.4  8.79 26877  0.90 25.60  9.49 24016  0.00  8.00  5.58     0  -99.0  -99.0  -99.0
04702   645     48.1000   9.2500 20000702 20071101     2437   1659 -12.4  26.5  8.85  1208  2.10 19.00  9.63  1183  0.00  8.00  5.33  1209  913.9  958.1  941.6
04703   580     48.0719   9.1942 19510101 20151231    23254  23254 -21.5  26.9  7.56 23252  0.90 22.80  9.04 21797  0.00  8.00  5.28     0  -99.0  -99.0  -99.0
04704   507     47.5776   9.7404 19880501 20151231    10106  10106 -14.3  27.5  9.33 10101  1.50 24.30  9.95  8645  0.00  8.00  5.15     0  -99.0  -99.0  -99.0
04705   819     49.7595  12.3891 19470101 19531210     2536   2536 -17.0  25.9  6.05  2536  1.20 18.50  8.24  2536  0.00  8.00  5.63  2405  889.2  938.7  918.8
04706   360     48.2719  13.0273 19810101 20151231    12783  12783 -22.1  28.0  9.05 12756  1.00 24.40  9.97 11327  0.00  8.00  5.21     0  -99.0  -99.0  -99.0
04709   445     49.9996   7.5981 19480101 20151231    24472  24471 -21.1  29.1  8.36 24449  0.90 21.80  9.24 22949  0.00  8.00  5.29  2648  933.1  985.9  964.0
04719   169     49.2447   8.8787 19980101 20070828     3497   3300 -11.5  29.0 11.09  3123  2.00 24.50 10.67     0-99.00-99.00-99.00  3156  966.0 1019.8  996.5
04729   342     50.2882   9.4583 19890701 20040229     5145   5145 -15.3  27.9  8.93  5145  1.30 24.50  9.49  5145  0.00  8.00  4.94     0  -99.0  -99.0  -99.0
04741   154     51.1398   7.0934 19360101 20021231    24366  24366 -17.4  29.2  9.17 22663  1.10 24.40  9.70 24316  0.00  8.00  5.63  7320  949.9 1010.8  984.6
04745    76     52.9604   9.7931 19470721 20151231    25001  25000 -18.6  28.9  8.80 24996  1.10 23.60  9.73 22446  0.00  8.00  5.53 21028  955.3 1036.8 1005.8
04748   216     51.3520  10.9059 19470101 20101231    18117  17965 -20.1  27.5  8.87 16889  0.90 23.70  9.46  6980  0.00  8.00  5.04  2312  957.4 1018.8  991.7
04752   626     50.3746  11.1828 19510101 20080630    21000  20639 -23.4  27.8  6.54 20563  0.80 21.90  8.57 12093  0.00  8.00  5.77 14043  900.3  972.7  942.2
04763   265     51.0607   9.9266 19610101 20151231    18138  18129 -20.3  27.5  7.99 18130  1.00 23.50  9.34 16634  0.00  8.00  5.69     0  -99.0  -99.0  -99.0
04765   199     51.2801   9.9849 19510101 19801231    10958  10958 -18.6  28.3  8.79 10897  1.20 25.30  9.61 10958  0.00  8.00  5.78     0  -99.0  -99.0  -99.0
04775   424     49.7858  11.8211 19520101 19651231     5114   5114 -22.4  29.1  7.01  5114  0.80 22.50  8.60  5114  0.00  8.00  5.79     0  -99.0  -99.0  -99.0
04782    87     51.6040  12.1093 19910101 19911231      365    365 -12.8  25.4  8.60   365  1.80 20.90  9.11   365  0.70  8.00  4.82     0  -99.0  -99.0  -99.0
04818   598     50.1531  11.7403 19640401 20001231    13424  13424 -20.7  26.3  6.61 13424  1.10 21.20  8.75 13424  0.00  8.00  5.43     0  -99.0  -99.0  -99.0
04837   363     47.9869   7.9466 19851201 19900930     1765   1765 -17.2  25.7  9.63  1765  1.20 22.90 10.07  1765  0.00  8.00  4.96     0  -99.0  -99.0  -99.0
04841     1     53.6946   8.8735 19981001 20151231     6301   6301 -13.8  26.8  9.45  6301  1.90 24.80 10.57  4840  0.00  8.00  5.32     0  -99.0  -99.0  -99.0
04847   500     51.3629   9.6902 19700101 19751231     2191   2191 -13.2  25.5  6.76  2191  1.90 21.20  8.83  2110  0.00  8.00  5.33     0  -99.0  -99.0  -99.0
04857     1     53.5527   9.6094 19901101 20151231     9161   9161 -13.7  28.4  9.61  9161  1.50 24.40 10.17  7707  0.00  8.00  5.29     0  -99.0  -99.0  -99.0
04878   494     51.6681  10.8823 19470101 20131210    15288   8290 -20.8  25.4  6.65  3228  1.10 20.50  8.64  8010  0.00  8.00  5.61     0  -99.0  -99.0  -99.0
04881   532     47.8591   9.0154 19771001 19940731     6056   6056 -20.1  27.6  7.98  6056  0.90 23.30  9.28  6056  0.00  8.00  5.43     0  -99.0  -99.0  -99.0
04887   734     48.6657   9.8646 19470101 20151231    25202  25202 -21.4  28.6  7.25 25202  0.90 21.40  8.77 25181  0.00  8.00  5.45 25202  888.6  954.4  930.7
04896    40     54.6654   9.8050 19741201 20151231    14335  14335 -13.5  25.8  8.43 14334  1.60 24.10  9.93 12874  0.00  8.00  5.44     0  -99.0  -99.0  -99.0
04911   350     48.8275  12.5598 19510101 20151231    23741  16862 -23.1  27.8  8.62 16840  0.90 23.80  9.69 16822  0.00  8.00  5.29  7908  936.8  999.1  974.4
04926   224     48.7896   9.2167 19460101 20130513    14288  14288 -16.8  32.4 11.22 14288  1.30 25.80 10.09 13788  0.00  8.00  4.90   944  957.9 1004.7  982.6
04927   286     48.7693   9.1814 19510101 19840731    12266  12266 -16.9  32.0 10.03 12266  1.20 22.40  9.20 12266  0.00  8.00  5.22 12266  938.0 1008.7  981.0
04928   314     48.8282   9.2000 19580101 20151231    21184  21175 -18.1  31.5 10.04 21170  1.20 23.10  9.66 18020  0.00  8.00  5.29 21168  936.3 1006.0  979.4
04931   371     48.6883   9.2235 19530101 20151231    23010  23010 -21.2  30.0  9.24 23010  1.00 22.70  9.38 23010  0.00  8.00  5.30 23010  923.9  994.7  968.5
04933   401     48.7091   9.2147 19000101 19770630    28244  28244 -19.3  28.0  8.70 28124  0.80 24.50  9.31 28236  0.00  8.00  5.01 27332  933.4  995.5  968.9
04939   235     51.7333  11.1167 19470101 19581231     4383   4383 -19.6  27.9  9.07  4295  0.80 24.40  9.54     0-99.00-99.00-99.00  3963  954.4 1014.7  989.5
04977    45     52.5447  11.9724 19930101 20020430     3407   3407 -16.6  29.9  9.62  3407  1.40 21.90  9.72  3407  0.00  8.00  5.02     0  -99.0  -99.0  -99.0
04978   395     50.6390  10.0228 19860101 20151231    10196  10196 -17.3  28.4  8.52 10192  1.10 21.60  9.14  8736  0.00  8.00  5.51     0  -99.0  -99.0  -99.0
04987   179     49.6122   9.6747 19860501 20040630     6636   6636 -18.2  27.6  9.57  6636  1.30 25.70  9.77  6636  0.00  8.00  5.28     0  -99.0  -99.0  -99.0
04997   193     50.9777  12.3432 19941001 20151231     7762   7762 -19.6  28.1  9.25  7762  1.10 23.70  9.64  6302  0.00  8.00  5.02     0  -99.0  -99.0  -99.0
05009    38     53.7610  12.5574 19470101 20151231    25187  24980 -18.6  28.2  8.40 24972  1.10 25.00  9.64 20337  0.00  8.00  5.22 20754  958.9 1041.5 1008.5
05014     7     53.2758   8.9857 19520101 20151231    23133  23133 -17.3  27.1  8.85 23133  1.20 25.90 10.16 21642  0.00  8.00  5.49     0  -99.0  -99.0  -99.0
05017   633     50.4002  11.3889 19480101 20151231    24717  24717 -23.4  27.1  6.63 24704  0.80 23.70  8.65 23262  0.00  8.00  5.40     0  -99.0  -99.0  -99.0
05024    61     52.2333  12.0500 19470101 19501231     1461   1461 -16.5  27.4  9.05     0-99.00-99.00-99.00     0-99.00-99.00-99.00     0  -99.0  -99.0  -99.0
05029   386     49.4738   7.0386 19750601 20151231    14814  14805 -15.2  30.2  9.14 14777  1.40 22.90  9.57 12066  0.00  8.00  5.32 14786  924.1  993.8  969.7
05032   195     49.8850   9.8463 19860501 20031231     6454   6454 -14.1  29.2 10.25  6454  1.40 22.80  9.63  6454  0.00  8.00  5.40     0  -99.0  -99.0  -99.0
05039   236     50.8430  10.1613 19910101 19981231     2922   2922 -15.9  26.5  8.72  2922  1.50 24.80  9.27  2904  0.00  8.00  5.51     0  -99.0  -99.0  -99.0
05046   500     49.8578  12.3541 19670101 20151231    15767  15767 -23.4  26.3  7.33 15767  0.90 21.50  8.70 14306  0.00  8.00  5.83     0  -99.0  -99.0  -99.0
05064    37     51.2898   6.4443 19540101 20151231    22431  22417 -14.6  29.3 10.31 22387  1.50 24.90 10.40 20466  0.00  8.00  5.15     0  -99.0  -99.0  -99.0
05067   491     51.7643   9.5628 19370101 19660930    10804  10804 -21.2  25.1  6.33 10804  0.80 21.50  8.79 10804  0.00  8.00  5.26     0  -99.0  -99.0  -99.0
05068    80     51.5833  13.0000 19470101 19901231    16071  16040 -23.2  29.6  8.81 16032  0.70 23.40  9.57 10920  0.00  8.00  5.30 11078  964.2 1035.8 1004.9
05074   626     47.8663  12.6566 19360101 19601231     9041   9041 -22.9  26.8  7.58  9010  0.70 25.50  9.24  9041  0.00  8.00  5.02  5296  918.0  968.8  947.9
05075   635     47.8516  12.6182 19711001 20040630    11959  11959 -18.8  28.4  8.07 11958  1.00 22.70  9.17 11959  0.00  8.00  5.15     0  -99.0  -99.0  -99.0
05078     2     53.9619  10.8892 19400101 20010930    22189  22097 -21.6  27.8  8.55 22097  1.20 24.00  9.86 22097  0.00  8.00  5.20  3653  966.4 1045.5 1014.6
05088     3     54.5337  13.2460 19910101 20001231     3653   3653 -11.0  25.2  8.73  2771  1.60 23.80 10.30  3411  0.00  8.00  5.08     0  -99.0  -99.0  -99.0
05097    10     54.0661  12.7675 19910101 20151231     9131   9128 -17.2  26.4  8.73  7110  1.10 24.80 10.04  7455  0.00  8.00  4.49     0  -99.0  -99.0  -99.0
05099   132     49.7326   6.6131 19070501 20151231    31808  31808 -14.7  29.0  9.92 31808  1.10 27.20  9.94 29069  0.00  8.00  5.37 15002  961.0 1028.2  998.5
05100   265     49.7479   6.6582 19480101 20151231    24837  24837 -16.6  29.7  9.56 24837  1.10 23.00  9.81 24821  0.00  8.00  5.51 24837  937.6 1011.2  983.8
05105   700     48.3132   9.2472 19470101 19730228     9556   9556 -21.6  25.0  5.90  9556  0.90 21.60  8.45  9556  0.00  8.00  5.61     0  -99.0  -99.0  -99.0
05107   769     48.2813   9.3136 19880601 20031231     5692   5692 -17.4  25.5  7.19  5692  1.50 21.90  8.89  5692  0.00  8.00  5.05     0  -99.0  -99.0  -99.0
05109    69     53.5997  13.3039 20000701 20151231     5624   5585 -16.4  27.4  9.41  5408  1.30 23.00  9.83  5558  0.00  8.00  5.40  5409  963.1 1035.6 1004.8
05111   559     48.0310  12.5396 19450101 20151231    25929  25929 -21.2  29.3  8.46 25909  0.80 23.50  9.52 24468  0.00  8.00  5.18 11322  925.1  984.6  959.2
05120   370     48.5198   9.0515 19500101 19820430    11808  11808 -19.2  27.5  8.68 11808  1.10 22.40  9.31 11750  0.00  8.00  5.42 11808  930.4  999.4  972.6
05127   649     48.0083   8.8179 19910201 20031231     4717   4717 -15.0  25.4  7.81  4717  1.50 22.60  9.40  4717  0.00  8.00  5.62     0  -99.0  -99.0  -99.0
05128   675     47.9552   8.7565 19810601 19901231     3501   3501 -22.0  24.6  6.99  3501  0.90 20.60  8.89  3501  0.00  8.00  5.07     0  -99.0  -99.0  -99.0
05133   295     51.3343   8.9132 19980601 20151231     6423   6422 -16.2  28.2  9.10  6414  1.40 23.60  9.70  4956  0.00  8.00  5.73     0  -99.0  -99.0  -99.0
05138   446     47.7713   9.1562 19460101 20031231    20880  20880 -19.6  28.0  8.95 20880  0.80 22.50  9.66 20819  0.00  8.00  5.24     0  -99.0  -99.0  -99.0
05142     1     53.7444  14.0697 19470101 20151231    25200  24831 -22.5  29.5  8.55 24810  0.90 25.90  9.73 15096  0.00  8.00  5.26 19823  969.5 1049.3 1014.3
05146    50     52.9414  10.5289 19510101 20151231    20911  20911 -19.0  27.4  8.75 20911  1.10 26.70  9.82 19451  0.00  8.00  5.22  2435  968.0 1029.4 1005.9
05149   308     49.5742  10.1916 19510301 20151231    18872  18872 -19.1  28.9  8.74 12776  1.10 22.90  9.42 17391  0.00  8.00  5.19     0  -99.0  -99.0  -99.0
05155   567     48.3837   9.9524 19440101 20140831    25126  25124 -20.3  27.7  8.24 25123  0.90 22.70  9.25 23168  0.00  8.00  5.48 25124  913.1  985.5  954.7
05158   162     52.1601  11.1759 19871201 20151231    10231   9373 -15.4  29.5  9.31  9298  1.40 23.20  9.73  2643  0.00  8.00  5.10  8229  954.8 1025.2  996.2
05165    95     52.8499  10.2898 19480201 20061231    21519  21510 -19.6  28.1  8.44 21507  1.00 28.60  9.76 21510  0.00  8.00  5.63     0  -99.0  -99.0  -99.0
05185   291     49.5933  11.0704 19711101 20061231    12845  12845 -20.4  28.8  8.79 12845  0.90 24.60  9.46 12845  0.00  8.00  5.08     0  -99.0  -99.0  -99.0
05229   720     48.0453   8.4608 19470101 20151231    25202  25202 -22.4  26.1  7.11 25202  0.90 22.10  8.63 23748  0.00  8.00  5.25  8585  893.0  953.2  933.5
05236    51     52.8318   8.3112 19590101 19791231     7670   7670 -15.3  26.4  8.78  7670  1.60 25.50  9.89  7486  0.00  8.00  5.58     0  -99.0  -99.0  -99.0
05244   220     49.2581   6.8612 19610101 19820228     7608   7608 -13.8  29.2 10.09  7608  1.70 22.50  9.73  7608  0.00  8.00  5.45     0  -99.0  -99.0  -99.0
05250   223     48.0908   7.6353 19360101 20031231    23346  23326 -18.0  29.4 10.33 23193  1.10 26.30 10.19 23346  0.00  8.00  5.14     0  -99.0  -99.0  -99.0
05252   100     52.1030   9.5845 19470101 19571231     4018   4018 -18.5  26.3  8.94  3990  1.10 25.30  9.93  3959  0.00  8.00  5.40     0  -99.0  -99.0  -99.0
05267    86     52.0722  11.0222 19630601 19751231     4597   4597 -20.2  26.4  8.63  4597  1.10 22.90  9.51     0-99.00-99.00-99.00     0  -99.0  -99.0  -99.0
05275   105     49.2447   8.5373 19851001 20151231    11049  11049 -13.5  31.0 11.16 11045  1.30 26.30  9.98  9558  0.00  8.00  4.68     0  -99.0  -99.0  -99.0
05277   349     50.8113   9.1275 19980101 20090630     4117   3610 -12.4  26.7  8.75  3561  1.70 24.10 10.17     0-99.00-99.00-99.00  3565  938.4 1001.1  974.8
05279   176     51.6184   9.5761 19510101 20151231    22130  22118 -19.4  27.3  9.00 18349  1.10 25.00  9.89 20669  0.00  8.00  5.48     0  -99.0  -99.0  -99.0
05280    35     53.9223  10.2268 19810401 20151231    12693  12693 -15.2  28.0  8.99 12693  1.50 24.00  9.95 11228  0.00  8.00  5.52     0  -99.0  -99.0  -99.0
05282   246     51.1197  13.6744 19170101 19740630    21000  21000 -24.4  29.3  8.54 21000  0.50 22.90  9.08 20927  0.00  8.00  5.44 21000  948.3 1014.2  984.7
05284   224     48.8279   9.3228 19780101 19911231     5113   5113 -21.0  30.2  9.57  5113  1.00 24.10  9.89  5113  0.00  8.00  5.26     0  -99.0  -99.0  -99.0
05291  1005     47.9760   8.1558 19480101 19611231     5114   5114 -22.4  24.5  5.64  5114  0.80 19.20  8.09  5114  0.00  8.00  5.35     0  -99.0  -99.0  -99.0
05296   376     51.2070   9.0658 19470101 19890430    15461  15461 -19.9  27.3  7.90 15461  0.90 24.10  9.00 15461  0.00  8.00  5.96     0  -99.0  -99.0  -99.0
05300   380     50.2596   8.3607 19510101 20151231    21733  21733 -19.2  28.9  8.50 21639  0.90 23.10  9.23 20145  0.00  8.00  5.27     0  -99.0  -99.0  -99.0
05306   940     48.9293  13.4641 19711201 20031231    11719  11719 -21.3  26.2  5.92 11719  0.80 20.80  7.94 11719  0.00  8.00  5.10     0  -99.0  -99.0  -99.0
05317   509     50.0097  12.2979 19490101 19571231     3287   3287 -25.2  26.7  6.44     0-99.00-99.00-99.00  3287  0.00  8.00  5.47     0  -99.0  -99.0  -99.0
05320   330     47.6172   8.2388 19530101 19910630    14060  14060 -17.4  27.6  9.18 13980  1.20 24.10  9.78 13999  0.00  8.00  5.26  4897  947.6 1004.0  977.1
05335   348     50.8963  10.5484 19910101 20151231     6604   6604 -17.1  28.6  8.92  6598  1.40 22.90  9.41  5146  0.00  8.00  5.21     0  -99.0  -99.0  -99.0
05344     3     53.7870   7.9066 19410301 20061231    23955  23955 -12.8  25.6  9.10 23955  1.60 24.50 10.31 23955  0.00  8.00  5.38  6454  972.8 1045.8 1012.9
05347   236     51.5040   9.1118 19980101 20151231     6555   6418 -14.8  26.9  9.20  6339  1.60 23.40  9.91  2527  0.00  8.00  5.94  6369  888.5 1015.3  987.7
05349    73     53.5196  12.6654 19470101 20151231    24343  23536 -17.8  28.5  8.56 23506  1.10 26.70  9.66  8331  0.00  8.00  5.46 12590  962.6 1039.8 1006.4
05361   270     50.6271   9.4420 19490101 20051231    20819  20819 -21.0  27.9  8.33 20818  0.90 25.50  9.18 20819  0.00  8.00  5.73     0  -99.0  -99.0  -99.0
05369   443     48.0572  12.2202 19490101 19931231    16068  16068 -23.5  26.3  7.95 15948  0.70 23.10  9.42 16068  0.00  8.00  5.34     0  -99.0  -99.0  -99.0
05371   921     50.4973   9.9428 19360101 20151231    26512  26512 -25.0  26.5  5.25 26512  0.60 19.60  8.03 26511  0.00  8.00  5.72 26512  864.2  932.4  908.5
05377  1923     47.5714  12.9337 19480101 19530930     2100   2100 -19.5  21.3  2.55     0-99.00-99.00-99.00  2100  0.00  8.00  4.98     0  -99.0  -99.0  -99.0
05397   440     49.6663  12.1845 19470101 20151231    25202  25202 -22.4  28.4  7.88 25193  0.80 22.10  8.99 25061  0.00  8.00  5.28 24865  921.3  995.0  965.4
05398   425     49.1965  10.6487 19480101 19710630     8582   8582 -20.8  27.9  7.65  8582  1.10 21.70  9.27  8582  0.00  8.00  4.91     0  -99.0  -99.0  -99.0
05403   309     49.5900  10.2588 19911101 20041231     4810   4810 -19.2  28.8  9.07  4810  1.20 23.70  9.62  4810  0.00  8.00  5.18     0  -99.0  -99.0  -99.0
05404   477     48.4022  11.6944 19310101 20141231    29274  27067 -25.4  27.7  7.88 22041  0.50 24.50  9.24 22129  0.00  8.00  5.30  2228  927.4  980.4  959.8
05419   264     50.9744  11.3080 19510101 20070630    20635  18801 -21.1  28.6  8.60 11849  0.90 23.00  9.26  3743  0.00  8.00  5.34 18732  935.7 1011.8  983.9
05424   325     51.0176  11.3544 19910101 20151231     3167   3136 -17.0  28.7  9.43  3133  1.40 25.00  9.51  1677  0.00  8.00  5.21     0  -99.0  -99.0  -99.0
05426   553     49.3758   8.1213 19530101 20151231    20515  20515 -21.5  30.4  8.34 20509  0.90 21.70  9.18 20114  0.00  8.00  5.29 20509  905.7  975.9  950.6
05429   219     49.1512   9.2920 19530101 19840630    11504  11504 -18.2  28.7  9.50 11504  1.10 23.90  9.64 11504  0.00  8.00  5.42     0  -99.0  -99.0  -99.0
05431    24     53.0333  11.8000 19470101 19760930    10866  10866 -18.7  26.7  8.41 10866  1.10 22.70  9.54  9383  0.00  8.00  5.42 10866  970.3 1043.5 1012.0
05433   380     49.5534   6.8120 19570101 20151231    21458  21458 -14.3  31.9  9.09 21448  0.80 23.60  9.50 19992  0.00  8.00  5.38     0  -99.0  -99.0  -99.0
05434   317     50.0858  11.2364 19510101 19920531    15127  15127 -21.4  27.6  7.59  8340  0.90 22.80  8.99 15127  0.00  8.00  5.35     0  -99.0  -99.0  -99.0
05435   455     48.8459   8.9079 19810101 20031231     8400   8400 -18.2  30.6  9.31  8400  1.30 23.70  9.21  8400  0.00  8.00  4.97     0  -99.0  -99.0  -99.0
05440   439     49.0114  10.9319 19360101 20151231    28840  28840 -24.3  28.8  8.50 28839  0.70 23.50  9.18 28782  0.00  8.00  5.34 28837  923.0  992.3  966.2
05442   115     51.2165  11.9710 19910101 20051231     5479   5479 -16.8  28.8  9.94  5479  1.40 23.80  9.70  5478  0.00  8.00  5.09     0  -99.0  -99.0  -99.0
05445   165     51.2120  10.9956 19910101 20071231     6119   6119 -17.7  29.3  9.32  6119  1.20 22.40  9.27  6119  0.00  8.00  5.03     0  -99.0  -99.0  -99.0
05453   173     48.1880   7.6977 19920601 20031231     4231   4231 -13.4  27.6 10.94  4231  1.70 24.80 10.95  4231  0.00  8.00  4.92     0  -99.0  -99.0  -99.0
